Calculated Z (nm)   Deflection {nN)     
5.156250e+001       -5.210499e-002      
5.195313e+001       -5.098347e-002      
5.234375e+001       -4.964451e-002      
5.273438e+001       -4.932407e-002      
5.312500e+001       -5.181888e-002      
5.351563e+001       -5.100635e-002      
5.390625e+001       -5.321506e-002      
5.429688e+001       -4.926685e-002      
5.468750e+001       -5.202488e-002      
5.507813e+001       -4.969028e-002      
5.546875e+001       -4.871753e-002      
5.585938e+001       -5.051426e-002      
5.625000e+001       -5.116657e-002      
5.664063e+001       -4.979328e-002      
5.703125e+001       -4.915241e-002      
5.742188e+001       -5.082325e-002      
5.781250e+001       -5.086903e-002      
5.820313e+001       -4.933551e-002      
5.859375e+001       -5.125812e-002      
5.898438e+001       -4.869464e-002      
5.937500e+001       -4.704669e-002      
5.976563e+001       -4.886631e-002      
6.015625e+001       -4.813388e-002      
6.054688e+001       -4.882053e-002      
6.093750e+001       -4.931263e-002      
6.132813e+001       -4.942707e-002      
6.171875e+001       -5.012516e-002      
6.210938e+001       -5.031971e-002      
6.250000e+001       -4.974750e-002      
6.289063e+001       -5.046848e-002      
6.328125e+001       -4.990772e-002      
6.367188e+001       -4.978184e-002      
6.406250e+001       -4.932407e-002      
6.445313e+001       -4.902652e-002      
6.484375e+001       -4.836277e-002      
6.523438e+001       -4.712680e-002      
6.562500e+001       -4.623416e-002      
6.601563e+001       -4.817966e-002      
6.640625e+001       -4.793933e-002      
6.679688e+001       -4.827121e-002      
6.718750e+001       -4.888919e-002      
6.757813e+001       -4.878620e-002      
6.796875e+001       -4.882053e-002      
6.835938e+001       -4.967884e-002      
6.875000e+001       -4.765323e-002      
6.914063e+001       -4.891208e-002      
6.953125e+001       -4.867176e-002      
6.992188e+001       -4.871753e-002      
7.031250e+001       -4.484943e-002      
7.070313e+001       -4.833988e-002      
7.109375e+001       -4.930118e-002      
7.148438e+001       -4.730991e-002      
7.187500e+001       -4.997639e-002      
7.226563e+001       -4.803089e-002      
7.265625e+001       -4.724124e-002      
7.304688e+001       -4.726413e-002      
7.343750e+001       -4.836277e-002      
7.382813e+001       -4.697803e-002      
7.421875e+001       -4.792789e-002      
7.460938e+001       -4.812244e-002      
7.500000e+001       -4.771045e-002      
7.539063e+001       -4.943851e-002      
7.578125e+001       -4.546741e-002      
7.617188e+001       -4.557041e-002      
7.656250e+001       -4.988483e-002      
7.695313e+001       -4.619983e-002      
7.734375e+001       -4.443744e-002      
7.773438e+001       -4.627994e-002      
7.812500e+001       -4.862598e-002      
7.851563e+001       -4.759601e-002      
7.890625e+001       -4.851154e-002      
7.929688e+001       -4.739002e-002      
7.968750e+001       -4.712680e-002      
8.007813e+001       -4.808811e-002      
8.046875e+001       -4.656604e-002      
8.085938e+001       -4.590229e-002      
8.125000e+001       -4.797367e-002      
8.164063e+001       -4.716114e-002      
8.203125e+001       -4.671482e-002      
8.242188e+001       -4.733280e-002      
8.281250e+001       -4.407123e-002      
8.320313e+001       -4.800800e-002      
8.359375e+001       -4.512409e-002      
8.398438e+001       -4.669193e-002      
8.437500e+001       -4.679492e-002      
8.476563e+001       -4.729846e-002      
8.515625e+001       -4.476932e-002      
8.554688e+001       -4.534153e-002      
8.593750e+001       -4.475788e-002      
8.632813e+001       -4.710392e-002      
8.671875e+001       -4.736713e-002      
8.710938e+001       -4.489521e-002      
8.750000e+001       -4.829410e-002      
8.789063e+001       -4.625705e-002      
8.828125e+001       -4.704669e-002      
8.867188e+001       -4.435733e-002      
8.906250e+001       -4.386523e-002      
8.945313e+001       -4.671482e-002      
8.984375e+001       -4.703525e-002      
9.023438e+001       -4.538730e-002      
9.062500e+001       -4.693225e-002      
9.101563e+001       -4.599384e-002      
9.140625e+001       -4.712680e-002      
9.179688e+001       -4.558185e-002      
9.218750e+001       -4.716114e-002      
9.257813e+001       -4.571918e-002      
9.296875e+001       -4.341891e-002      
9.335938e+001       -4.576496e-002      
9.375000e+001       -4.608539e-002      
9.414063e+001       -4.597095e-002      
9.453125e+001       -4.242328e-002      
9.492188e+001       -4.583362e-002      
9.531250e+001       -4.482654e-002      
9.570313e+001       -4.340747e-002      
9.609375e+001       -4.368213e-002      
9.648438e+001       -4.661182e-002      
9.687500e+001       -4.574207e-002      
9.726563e+001       -4.463199e-002      
9.765625e+001       -4.478076e-002      
9.804688e+001       -4.733280e-002      
9.843750e+001       -4.535297e-002      
9.882813e+001       -4.371646e-002      
9.921875e+001       -4.586795e-002      
9.960938e+001       -4.472354e-002      
1.000000e+002       -4.527286e-002      
1.003906e+002       -4.533008e-002      
1.007813e+002       -4.621128e-002      
1.011719e+002       -4.552463e-002      
1.015625e+002       -4.626850e-002      
1.019531e+002       -4.471210e-002      
1.023438e+002       -4.605106e-002      
1.027344e+002       -4.460910e-002      
1.031250e+002       -4.527286e-002      
1.035156e+002       -4.321292e-002      
1.039063e+002       -4.510120e-002      
1.042969e+002       -4.592517e-002      
1.046875e+002       -4.629138e-002      
1.050781e+002       -4.545597e-002      
1.054688e+002       -4.387668e-002      
1.058594e+002       -4.511264e-002      
1.062500e+002       -4.442600e-002      
1.066406e+002       -4.460910e-002      
1.070313e+002       -4.780200e-002      
1.074219e+002       -4.327014e-002      
1.078125e+002       -4.576496e-002      
1.082031e+002       -4.425433e-002      
1.085938e+002       -4.267505e-002      
1.089844e+002       -4.422000e-002      
1.093750e+002       -4.385379e-002      
1.097656e+002       -4.633716e-002      
1.101563e+002       -4.506687e-002      
1.105469e+002       -4.423144e-002      
1.109375e+002       -4.373935e-002      
1.113281e+002       -4.486087e-002      
1.117188e+002       -4.518131e-002      
1.121094e+002       -4.526142e-002      
1.125000e+002       -4.718402e-002      
1.128906e+002       -4.448322e-002      
1.132813e+002       -4.283527e-002      
1.136719e+002       -4.330447e-002      
1.140625e+002       -4.250339e-002      
1.144531e+002       -4.302981e-002      
1.148438e+002       -4.495243e-002      
1.152344e+002       -4.559330e-002      
1.156250e+002       -4.425433e-002      
1.160156e+002       -4.483799e-002      
1.164063e+002       -4.167941e-002      
1.167969e+002       -4.422000e-002      
1.171875e+002       -4.251483e-002      
1.175781e+002       -4.436878e-002      
1.179688e+002       -4.581073e-002      
1.183594e+002       -4.506687e-002      
1.187500e+002       -4.213718e-002      
1.191406e+002       -4.249194e-002      
1.195313e+002       -4.355624e-002      
1.199219e+002       -4.360202e-002      
1.203125e+002       -4.309848e-002      
1.207031e+002       -4.378513e-002      
1.210938e+002       -4.233173e-002      
1.214844e+002       -4.484943e-002      
1.218750e+002       -4.274371e-002      
1.222656e+002       -4.343036e-002      
1.226563e+002       -4.300693e-002      
1.230469e+002       -4.165652e-002      
1.234375e+002       -4.240039e-002      
1.238281e+002       -4.266360e-002      
1.242188e+002       -4.411700e-002      
1.246094e+002       -4.191974e-002      
1.250000e+002       -4.533008e-002      
1.253906e+002       -4.068378e-002      
1.257813e+002       -4.262927e-002      
1.261719e+002       -4.459766e-002      
1.265625e+002       -4.228595e-002      
1.269531e+002       -4.387668e-002      
1.273438e+002       -4.436878e-002      
1.277344e+002       -4.431156e-002      
1.281250e+002       -4.380801e-002      
1.285156e+002       -4.066089e-002      
1.289063e+002       -4.583362e-002      
1.292969e+002       -4.156497e-002      
1.296875e+002       -4.505542e-002      
1.300781e+002       -4.278949e-002      
1.304688e+002       -4.211429e-002      
1.308594e+002       -4.156497e-002      
1.312500e+002       -4.251483e-002      
1.316406e+002       -4.544452e-002      
1.320313e+002       -4.514698e-002      
1.324219e+002       -4.378513e-002      
1.328125e+002       -4.196551e-002      
1.332031e+002       -4.122165e-002      
1.335938e+002       -4.357913e-002      
1.339844e+002       -4.029468e-002      
1.343750e+002       -4.156497e-002      
1.347656e+002       -4.284671e-002      
1.351563e+002       -4.291537e-002      
1.355469e+002       -4.291537e-002      
1.359375e+002       -4.310992e-002      
1.363281e+002       -4.258350e-002      
1.367188e+002       -4.369357e-002      
1.371094e+002       -4.157642e-002      
1.375000e+002       -4.194263e-002      
1.378906e+002       -4.236606e-002      
1.382813e+002       -4.288104e-002      
1.386719e+002       -4.320148e-002      
1.390625e+002       -4.181674e-002      
1.394531e+002       -4.068378e-002      
1.398438e+002       -4.054645e-002      
1.402344e+002       -4.206851e-002      
1.406250e+002       -4.140475e-002      
1.410156e+002       -4.300693e-002      
1.414063e+002       -4.474643e-002      
1.417969e+002       -3.996280e-002      
1.421875e+002       -3.919604e-002      
1.425781e+002       -4.499820e-002      
1.429688e+002       -4.448322e-002      
1.433594e+002       -4.070666e-002      
1.437500e+002       -4.036334e-002      
1.441406e+002       -4.294971e-002      
1.445313e+002       -4.348758e-002      
1.449219e+002       -4.083255e-002      
1.453125e+002       -4.127887e-002      
1.457031e+002       -4.337314e-002      
1.460938e+002       -4.213718e-002      
1.464844e+002       -4.117587e-002      
1.468750e+002       -4.389957e-002      
1.472656e+002       -4.098132e-002      
1.476563e+002       -4.188541e-002      
1.480469e+002       -4.019168e-002      
1.484375e+002       -4.250339e-002      
1.488281e+002       -4.194263e-002      
1.492188e+002       -4.325870e-002      
1.496094e+002       -3.997424e-002      
1.500000e+002       -4.161075e-002      
1.503906e+002       -4.115298e-002      
1.507813e+002       -4.054645e-002      
1.511719e+002       -4.113010e-002      
1.515625e+002       -4.098132e-002      
1.519531e+002       -4.315570e-002      
1.523438e+002       -4.150775e-002      
1.527344e+002       -4.090121e-002      
1.531250e+002       -4.020312e-002      
1.535156e+002       -4.260638e-002      
1.539063e+002       -4.307559e-002      
1.542969e+002       -4.134753e-002      
1.546875e+002       -4.069522e-002      
1.550781e+002       -4.300693e-002      
1.554688e+002       -4.058078e-002      
1.558594e+002       -3.952792e-002      
1.562500e+002       -4.066089e-002      
1.566406e+002       -4.044345e-002      
1.570313e+002       -4.304126e-002      
1.574219e+002       -4.072955e-002      
1.578125e+002       -3.944781e-002      
1.582031e+002       -4.164508e-002      
1.585938e+002       -3.907016e-002      
1.589844e+002       -4.206851e-002      
1.593750e+002       -4.066089e-002      
1.597656e+002       -4.035190e-002      
1.601563e+002       -4.046634e-002      
1.605469e+002       -4.163364e-002      
1.609375e+002       -3.975680e-002      
1.613281e+002       -4.245761e-002      
1.617188e+002       -4.061511e-002      
1.621094e+002       -4.114154e-002      
1.625000e+002       -4.186252e-002      
1.628906e+002       -4.109576e-002      
1.632813e+002       -3.985980e-002      
1.636719e+002       -4.101565e-002      
1.640625e+002       -4.124454e-002      
1.644531e+002       -3.999713e-002      
1.648438e+002       -4.185107e-002      
1.652344e+002       -4.080966e-002      
1.656250e+002       -4.262927e-002      
1.660156e+002       -4.071811e-002      
1.664063e+002       -4.100421e-002      
1.667969e+002       -3.929904e-002      
1.671875e+002       -3.911594e-002      
1.675781e+002       -4.190829e-002      
1.679688e+002       -3.917316e-002      
1.683594e+002       -3.880694e-002      
1.687500e+002       -3.949359e-002      
1.691406e+002       -4.322436e-002      
1.695313e+002       -4.143909e-002      
1.699219e+002       -3.983691e-002      
1.703125e+002       -4.011157e-002      
1.707031e+002       -4.254916e-002      
1.710938e+002       -4.082111e-002      
1.714844e+002       -4.146197e-002      
1.718750e+002       -4.206851e-002      
1.722656e+002       -3.983691e-002      
1.726563e+002       -3.813174e-002      
1.730469e+002       -3.952792e-002      
1.734375e+002       -4.110721e-002      
1.738281e+002       -3.791430e-002      
1.742188e+002       -3.902438e-002      
1.746094e+002       -4.052356e-002      
1.750000e+002       -3.996280e-002      
1.753906e+002       -4.109576e-002      
1.757813e+002       -4.103854e-002      
1.761719e+002       -3.809741e-002      
1.765625e+002       -3.899005e-002      
1.769531e+002       -4.060367e-002      
1.773438e+002       -4.225162e-002      
1.777344e+002       -4.070666e-002      
1.781250e+002       -4.118732e-002      
1.785156e+002       -3.901294e-002      
1.789063e+002       -4.103854e-002      
1.792969e+002       -4.050067e-002      
1.796875e+002       -4.094699e-002      
1.800781e+002       -4.040912e-002      
1.804688e+002       -4.155353e-002      
1.808594e+002       -4.068378e-002      
1.812500e+002       -3.950503e-002      
1.816406e+002       -4.141620e-002      
1.820313e+002       -4.056934e-002      
1.824219e+002       -3.989413e-002      
1.828125e+002       -3.787997e-002      
1.832031e+002       -3.890994e-002      
1.835938e+002       -4.061511e-002      
1.839844e+002       -3.870394e-002      
1.843750e+002       -3.988269e-002      
1.847656e+002       -4.053500e-002      
1.851563e+002       -4.022601e-002      
1.855469e+002       -4.117587e-002      
1.859375e+002       -3.874972e-002      
1.863281e+002       -4.027179e-002      
1.867188e+002       -4.070666e-002      
1.871094e+002       -4.216006e-002      
1.875000e+002       -3.945926e-002      
1.878906e+002       -3.808596e-002      
1.882813e+002       -3.815463e-002      
1.886719e+002       -4.340747e-002      
1.890625e+002       -3.936771e-002      
1.894531e+002       -4.169086e-002      
1.898438e+002       -3.759387e-002      
1.902344e+002       -3.735354e-002      
1.906250e+002       -4.046634e-002      
1.910156e+002       -4.018024e-002      
1.914063e+002       -4.224017e-002      
1.917969e+002       -3.988269e-002      
1.921875e+002       -3.798297e-002      
1.925781e+002       -3.972247e-002      
1.929688e+002       -3.937915e-002      
1.933594e+002       -4.150775e-002      
1.937500e+002       -4.212573e-002      
1.941406e+002       -3.871539e-002      
1.945313e+002       -4.035190e-002      
1.949219e+002       -3.834918e-002      
1.953125e+002       -3.778842e-002      
1.957031e+002       -4.034045e-002      
1.960938e+002       -4.250339e-002      
1.964844e+002       -4.068378e-002      
1.968750e+002       -3.856662e-002      
1.972656e+002       -4.006580e-002      
1.976563e+002       -4.182819e-002      
1.980469e+002       -4.039767e-002      
1.984375e+002       -3.763964e-002      
1.988281e+002       -4.121020e-002      
1.992188e+002       -3.815463e-002      
1.996094e+002       -3.987125e-002      
2.000000e+002       -4.156497e-002      
2.003906e+002       -3.904727e-002      
2.007813e+002       -4.045489e-002      
2.011719e+002       -4.102710e-002      
2.015625e+002       -3.848651e-002      
2.019531e+002       -3.710177e-002      
2.023438e+002       -4.143909e-002      
2.027344e+002       -3.910449e-002      
2.031250e+002       -3.747943e-002      
2.035156e+002       -3.968814e-002      
2.039063e+002       -3.973392e-002      
2.042969e+002       -3.762820e-002      
2.046875e+002       -3.866961e-002      
2.050781e+002       -3.641513e-002      
2.054688e+002       -4.140475e-002      
2.058594e+002       -3.577426e-002      
2.062500e+002       -3.907016e-002      
2.066406e+002       -4.054645e-002      
2.070313e+002       -3.882983e-002      
2.074219e+002       -3.879550e-002      
2.078125e+002       -3.711322e-002      
2.082031e+002       -3.834918e-002      
2.085938e+002       -4.055789e-002      
2.089844e+002       -4.018024e-002      
2.093750e+002       -4.161075e-002      
2.097656e+002       -3.988269e-002      
2.101563e+002       -3.656390e-002      
2.105469e+002       -3.776553e-002      
2.109375e+002       -3.675845e-002      
2.113281e+002       -3.864672e-002      
2.117188e+002       -3.937915e-002      
2.121094e+002       -3.635791e-002      
2.125000e+002       -3.990558e-002      
2.128906e+002       -3.940204e-002      
2.132813e+002       -3.868106e-002      
2.136719e+002       -4.036334e-002      
2.140625e+002       -3.999713e-002      
2.144531e+002       -3.965381e-002      
2.148438e+002       -4.123309e-002      
2.152344e+002       -3.797152e-002      
2.156250e+002       -3.927615e-002      
2.160156e+002       -3.874972e-002      
2.164063e+002       -3.858950e-002      
2.167969e+002       -3.665545e-002      
2.171875e+002       -3.888705e-002      
2.175781e+002       -3.888705e-002      
2.179688e+002       -3.855517e-002      
2.183594e+002       -3.947070e-002      
2.187500e+002       -4.020312e-002      
2.191406e+002       -3.951648e-002      
2.195313e+002       -3.723910e-002      
2.199219e+002       -3.880694e-002      
2.203125e+002       -3.691867e-002      
2.207031e+002       -3.939059e-002      
2.210938e+002       -4.159930e-002      
2.214844e+002       -4.007724e-002      
2.218750e+002       -3.785708e-002      
2.222656e+002       -3.864672e-002      
2.226563e+002       -3.940204e-002      
2.230469e+002       -3.813174e-002      
2.234375e+002       -3.972247e-002      
2.238281e+002       -3.752520e-002      
2.242188e+002       -4.004291e-002      
2.246094e+002       -3.882983e-002      
2.250000e+002       -3.673556e-002      
2.253906e+002       -3.779986e-002      
2.257813e+002       -3.912738e-002      
2.261719e+002       -4.083255e-002      
2.265625e+002       -3.583148e-002      
2.269531e+002       -3.737643e-002      
2.273438e+002       -3.874972e-002      
2.277344e+002       -3.943637e-002      
2.281250e+002       -3.987125e-002      
2.285156e+002       -4.024890e-002      
2.289063e+002       -4.018024e-002      
2.292969e+002       -3.635791e-002      
2.296875e+002       -3.531649e-002      
2.300781e+002       -3.771975e-002      
2.304688e+002       -4.015735e-002      
2.308594e+002       -3.770831e-002      
2.312500e+002       -3.755954e-002      
2.316406e+002       -3.704455e-002      
2.320313e+002       -3.718188e-002      
2.324219e+002       -3.935626e-002      
2.328125e+002       -3.660968e-002      
2.332031e+002       -3.728488e-002      
2.335938e+002       -3.744509e-002      
2.339844e+002       -4.006580e-002      
2.343750e+002       -3.666690e-002      
2.347656e+002       -3.870394e-002      
2.351563e+002       -3.929904e-002      
2.355469e+002       -3.548815e-002      
2.359375e+002       -3.939059e-002      
2.363281e+002       -3.760531e-002      
2.367188e+002       -4.053500e-002      
2.371094e+002       -3.936771e-002      
2.375000e+002       -3.783419e-002      
2.378906e+002       -3.924182e-002      
2.382813e+002       -3.742221e-002      
2.386719e+002       -3.618624e-002      
2.390625e+002       -3.784564e-002      
2.394531e+002       -3.676989e-002      
2.398438e+002       -3.844073e-002      
2.402344e+002       -3.623202e-002      
2.406250e+002       -3.495028e-002      
2.410156e+002       -3.696444e-002      
2.414063e+002       -3.833773e-002      
2.417969e+002       -3.660968e-002      
2.421875e+002       -3.773120e-002      
2.425781e+002       -3.854373e-002      
2.429688e+002       -3.839495e-002      
2.433594e+002       -3.754809e-002      
2.437500e+002       -3.767398e-002      
2.441406e+002       -3.937915e-002      
2.445313e+002       -3.828051e-002      
2.449219e+002       -3.745654e-002      
2.453125e+002       -3.972247e-002      
2.457031e+002       -3.443530e-002      
2.460938e+002       -3.641513e-002      
2.464844e+002       -3.673556e-002      
2.468750e+002       -3.705600e-002      
2.472656e+002       -3.729632e-002      
2.476563e+002       -3.893283e-002      
2.480469e+002       -3.852084e-002      
2.484375e+002       -3.793719e-002      
2.488281e+002       -3.755954e-002      
2.492188e+002       -3.781131e-002      
2.496094e+002       -3.961948e-002      
2.500000e+002       -3.719332e-002      
2.503906e+002       -3.807452e-002      
2.507813e+002       -3.776553e-002      
2.511719e+002       -3.745654e-002      
2.515625e+002       -3.650668e-002      
2.519531e+002       -3.815463e-002      
2.523438e+002       -3.632357e-002      
2.527344e+002       -3.840640e-002      
2.531250e+002       -3.736499e-002      
2.535156e+002       -4.008868e-002      
2.539063e+002       -3.682711e-002      
2.542969e+002       -3.662112e-002      
2.546875e+002       -3.565982e-002      
2.550781e+002       -3.475573e-002      
2.554688e+002       -3.662112e-002      
2.558594e+002       -3.744509e-002      
2.562500e+002       -3.775408e-002      
2.566406e+002       -3.767398e-002      
2.570313e+002       -3.818896e-002      
2.574219e+002       -3.695300e-002      
2.578125e+002       -3.579715e-002      
2.582031e+002       -3.598025e-002      
2.585938e+002       -3.704455e-002      
2.589844e+002       -3.889849e-002      
2.593750e+002       -3.759387e-002      
2.597656e+002       -3.707888e-002      
2.601563e+002       -3.823474e-002      
2.605469e+002       -3.928760e-002      
2.609375e+002       -3.541949e-002      
2.613281e+002       -4.005435e-002      
2.617188e+002       -3.829196e-002      
2.621094e+002       -3.610614e-002      
2.625000e+002       -3.479007e-002      
2.628906e+002       -3.709033e-002      
2.632813e+002       -3.626635e-002      
2.636719e+002       -3.907016e-002      
2.640625e+002       -3.805163e-002      
2.644531e+002       -3.849795e-002      
2.648438e+002       -3.622058e-002      
2.652344e+002       -3.584292e-002      
2.656250e+002       -3.829196e-002      
2.660156e+002       -3.953937e-002      
2.664063e+002       -3.702166e-002      
2.667969e+002       -3.915027e-002      
2.671875e+002       -3.991702e-002      
2.675781e+002       -4.015735e-002      
2.679688e+002       -3.757098e-002      
2.683594e+002       -3.730777e-002      
2.687500e+002       -3.630069e-002      
2.691406e+002       -3.484729e-002      
2.695313e+002       -3.754809e-002      
2.699219e+002       -3.839495e-002      
2.703125e+002       -3.879550e-002      
2.707031e+002       -3.638079e-002      
2.710938e+002       -3.924182e-002      
2.714844e+002       -3.678134e-002      
2.718750e+002       -3.728488e-002      
2.722656e+002       -3.820040e-002      
2.726563e+002       -3.967670e-002      
2.730469e+002       -3.923038e-002      
2.734375e+002       -3.599169e-002      
2.738281e+002       -3.628924e-002      
2.742188e+002       -3.699877e-002      
2.746094e+002       -3.739932e-002      
2.750000e+002       -3.584292e-002      
2.753906e+002       -3.616336e-002      
2.757813e+002       -3.504184e-002      
2.761719e+002       -3.499606e-002      
2.765625e+002       -3.511050e-002      
2.769531e+002       -3.680423e-002      
2.773438e+002       -3.918460e-002      
2.777344e+002       -3.614047e-002      
2.781250e+002       -4.047778e-002      
2.785156e+002       -3.828051e-002      
2.789063e+002       -3.625491e-002      
2.792969e+002       -3.577426e-002      
2.796875e+002       -3.873828e-002      
2.800781e+002       -3.608325e-002      
2.804688e+002       -4.022601e-002      
2.808594e+002       -3.726199e-002      
2.812500e+002       -3.517916e-002      
2.816406e+002       -3.751376e-002      
2.820313e+002       -3.491595e-002      
2.824219e+002       -3.326800e-002      
2.828125e+002       -3.831485e-002      
2.832031e+002       -3.624346e-002      
2.835938e+002       -3.611758e-002      
2.839844e+002       -3.737643e-002      
2.843750e+002       -3.570559e-002      
2.847656e+002       -3.787997e-002      
2.851563e+002       -3.341677e-002      
2.855469e+002       -3.477862e-002      
2.859375e+002       -3.771975e-002      
2.863281e+002       -3.830340e-002      
2.867188e+002       -3.451541e-002      
2.871094e+002       -3.678134e-002      
2.875000e+002       -3.862384e-002      
2.878906e+002       -3.413775e-002      
2.882813e+002       -3.529361e-002      
2.886719e+002       -3.557971e-002      
2.890625e+002       -3.509906e-002      
2.894531e+002       -3.525927e-002      
2.898438e+002       -3.612902e-002      
2.902344e+002       -3.797152e-002      
2.906250e+002       -3.759387e-002      
2.910156e+002       -3.603747e-002      
2.914063e+002       -3.570559e-002      
2.917969e+002       -3.815463e-002      
2.921875e+002       -3.654101e-002      
2.925781e+002       -3.397753e-002      
2.929688e+002       -3.286745e-002      
2.933594e+002       -3.743365e-002      
2.937500e+002       -3.842929e-002      
2.941406e+002       -3.611758e-002      
2.945313e+002       -3.467562e-002      
2.949219e+002       -3.477862e-002      
2.953125e+002       -3.551104e-002      
2.957031e+002       -3.897860e-002      
2.960938e+002       -3.492739e-002      
2.964844e+002       -3.585437e-002      
2.968750e+002       -3.428653e-002      
2.972656e+002       -3.623202e-002      
2.976563e+002       -3.685000e-002      
2.980469e+002       -3.556826e-002      
2.984375e+002       -3.683856e-002      
2.988281e+002       -3.650668e-002      
2.992188e+002       -3.670123e-002      
2.996094e+002       -3.676989e-002      
3.000000e+002       -3.662112e-002      
3.003906e+002       -3.705600e-002      
3.007813e+002       -3.626635e-002      
3.011719e+002       -3.492739e-002      
3.015625e+002       -3.856662e-002      
3.019531e+002       -4.045489e-002      
3.023438e+002       -3.535083e-002      
