Calculated Z (nm)   Deflection {nN)     
4.726563e+001       -2.301407e-002      
4.765625e+001       -2.618408e-002      
4.804688e+001       -2.486801e-002      
4.843750e+001       -2.208710e-002      
4.882813e+001       -2.882767e-002      
4.921875e+001       -2.727127e-002      
4.960938e+001       -1.911163e-002      
5.000000e+001       -2.604675e-002      
5.039063e+001       -2.294540e-002      
5.078125e+001       -2.454758e-002      
5.117188e+001       -2.430725e-002      
5.156250e+001       -2.247620e-002      
5.195313e+001       -2.458191e-002      
5.234375e+001       -2.621841e-002      
5.273438e+001       -2.436447e-002      
5.312500e+001       -2.612686e-002      
5.351563e+001       -2.392960e-002      
5.390625e+001       -2.426147e-002      
5.429688e+001       -2.251053e-002      
5.468750e+001       -2.584076e-002      
5.507813e+001       -2.364349e-002      
5.546875e+001       -2.099991e-002      
5.585938e+001       -2.578354e-002      
5.625000e+001       -1.882553e-002      
5.664063e+001       -2.415848e-002      
5.703125e+001       -2.135468e-002      
5.742188e+001       -2.199554e-002      
5.781250e+001       -2.101135e-002      
5.820313e+001       -2.000427e-002      
5.859375e+001       -2.215576e-002      
5.898438e+001       -2.150345e-002      
5.937500e+001       -2.077103e-002      
5.976563e+001       -2.193832e-002      
6.015625e+001       -2.122879e-002      
6.054688e+001       -2.097702e-002      
6.093750e+001       -1.670837e-002      
6.132813e+001       -1.889420e-002      
6.171875e+001       -1.859665e-002      
6.210938e+001       -2.018738e-002      
6.250000e+001       -2.251053e-002      
6.289063e+001       -1.813889e-002      
6.328125e+001       -1.873398e-002      
6.367188e+001       -2.000427e-002      
6.406250e+001       -1.978683e-002      
6.445313e+001       -2.231598e-002      
6.484375e+001       -1.839066e-002      
6.523438e+001       -1.766968e-002      
6.562500e+001       -2.145767e-002      
6.601563e+001       -1.788712e-002      
6.640625e+001       -1.884842e-002      
6.679688e+001       -1.819611e-002      
6.718750e+001       -2.176666e-002      
6.757813e+001       -1.912308e-002      
6.796875e+001       -1.924896e-002      
6.835938e+001       -1.852798e-002      
6.875000e+001       -1.951218e-002      
6.914063e+001       -1.889420e-002      
6.953125e+001       -1.808167e-002      
6.992188e+001       -2.071381e-002      
7.031250e+001       -2.069092e-002      
7.070313e+001       -2.067947e-002      
7.109375e+001       -1.722336e-002      
7.148438e+001       -1.797867e-002      
7.187500e+001       -1.387024e-002      
7.226563e+001       -1.752090e-002      
7.265625e+001       -1.737213e-002      
7.304688e+001       -1.764679e-002      
7.343750e+001       -1.722336e-002      
7.382813e+001       -1.654816e-002      
7.421875e+001       -1.725769e-002      
7.460938e+001       -1.758957e-002      
7.500000e+001       -1.557541e-002      
7.539063e+001       -1.346970e-002      
7.578125e+001       -1.429367e-002      
7.617188e+001       -1.629639e-002      
7.656250e+001       -1.721191e-002      
7.695313e+001       -1.786423e-002      
7.734375e+001       -1.596451e-002      
7.773438e+001       -1.745224e-002      
7.812500e+001       -1.823044e-002      
7.851563e+001       -1.445389e-002      
7.890625e+001       -1.427078e-002      
7.929688e+001       -1.565552e-002      
7.968750e+001       -1.792145e-002      
8.007813e+001       -1.586151e-002      
8.046875e+001       -1.607895e-002      
8.085938e+001       -1.334381e-002      
8.125000e+001       -1.573563e-002      
8.164063e+001       -1.242828e-002      
8.203125e+001       -1.436234e-002      
8.242188e+001       -1.628494e-002      
8.281250e+001       -1.471710e-002      
8.320313e+001       -1.417923e-002      
8.359375e+001       -1.671982e-002      
8.398438e+001       -1.549530e-002      
8.437500e+001       -1.602173e-002      
8.476563e+001       -1.411057e-002      
8.515625e+001       -1.619339e-002      
8.554688e+001       -1.158142e-002      
8.593750e+001       -1.416779e-002      
8.632813e+001       -1.277161e-002      
8.671875e+001       -1.449966e-002      
8.710938e+001       -1.332092e-002      
8.750000e+001       -1.382446e-002      
8.789063e+001       -1.400757e-002      
8.828125e+001       -1.201630e-002      
8.867188e+001       -1.463699e-002      
8.906250e+001       -1.637650e-002      
8.945313e+001       -1.294327e-002      
8.984375e+001       -1.549530e-002      
9.023438e+001       -1.137543e-002      
9.062500e+001       -1.280594e-002      
9.101563e+001       -1.126099e-002      
9.140625e+001       -1.298904e-002      
9.179688e+001       -1.438522e-002      
9.218750e+001       -1.409912e-002      
9.257813e+001       -1.251984e-002      
9.296875e+001       -1.202774e-002      
9.335938e+001       -1.203918e-002      
9.375000e+001       -1.098633e-002      
9.414063e+001       -1.200485e-002      
9.453125e+001       -1.451111e-002      
9.492188e+001       -1.317215e-002      
9.531250e+001       -1.183319e-002      
9.570313e+001       -1.201630e-002      
9.609375e+001       -8.811951e-003      
9.648438e+001       -9.773254e-003      
9.687500e+001       -1.361847e-002      
9.726563e+001       -1.325226e-002      
9.765625e+001       -1.048279e-002      
9.804688e+001       -1.216507e-002      
9.843750e+001       -1.146698e-002      
9.882813e+001       -1.239395e-002      
9.921875e+001       -1.079178e-002      
9.960938e+001       -1.066589e-002      
1.000000e+002       -1.181030e-002      
1.003906e+002       -1.348114e-002      
1.007813e+002       -1.091766e-002      
1.011719e+002       -1.063156e-002      
1.015625e+002       -1.167297e-002      
1.019531e+002       -1.055145e-002      
1.023438e+002       -8.880615e-003      
1.027344e+002       -8.502960e-003      
1.031250e+002       -8.251190e-003      
1.035156e+002       -1.155853e-002      
1.039063e+002       -7.987976e-003      
1.042969e+002       -8.411407e-003      
1.046875e+002       -8.903503e-003      
1.050781e+002       -9.075165e-003      
1.054688e+002       -9.292603e-003      
1.058594e+002       -1.104355e-002      
1.062500e+002       -6.614685e-003      
1.066406e+002       -5.619049e-003      
1.070313e+002       -5.893707e-003      
1.074219e+002       -9.086609e-003      
1.078125e+002       -9.166718e-003      
1.082031e+002       -1.070023e-002      
1.085938e+002       -7.026672e-003      
1.089844e+002       -8.903503e-003      
1.093750e+002       -8.731842e-003      
1.097656e+002       -8.171082e-003      
1.101563e+002       -7.724762e-003      
1.105469e+002       -1.177597e-002      
1.109375e+002       -1.033401e-002      
1.113281e+002       -1.051712e-002      
1.117188e+002       -9.315491e-003      
1.121094e+002       -9.681702e-003      
1.125000e+002       -9.464264e-003      
1.128906e+002       -4.039764e-003      
1.132813e+002       -6.855011e-003      
1.136719e+002       -9.979248e-003      
1.140625e+002       -7.667542e-003      
1.144531e+002       -9.475708e-003      
1.148438e+002       -6.237030e-003      
1.152344e+002       -7.724762e-003      
1.156250e+002       -4.566193e-003      
1.160156e+002       -7.724762e-003      
1.164063e+002       -6.855011e-003      
1.167969e+002       -6.660461e-003      
1.171875e+002       -7.678986e-003      
1.175781e+002       -7.369995e-003      
1.179688e+002       -2.506256e-003      
1.183594e+002       -9.006500e-003      
1.187500e+002       -8.285522e-003      
1.191406e+002       -8.445740e-003      
1.195313e+002       -6.958008e-003      
1.199219e+002       -5.641937e-003      
1.203125e+002       -5.962372e-003      
1.207031e+002       -5.367279e-003      
1.210938e+002       -7.152557e-003      
1.214844e+002       -5.928040e-003      
1.218750e+002       -5.081177e-003      
1.222656e+002       -3.593445e-003      
1.226563e+002       -6.786346e-003      
1.230469e+002       -7.759094e-003      
1.234375e+002       -5.321503e-003      
1.238281e+002       -5.378723e-003      
1.242188e+002       -6.362915e-003      
1.246094e+002       -7.278442e-003      
1.250000e+002       -5.126953e-003      
1.253906e+002       -5.985260e-003      
1.257813e+002       -4.508972e-003      
1.261719e+002       -4.394531e-003      
1.265625e+002       -5.985260e-003      
1.269531e+002       -6.454468e-003      
1.273438e+002       -4.062653e-003      
1.277344e+002       -5.653381e-003      
1.281250e+002       -5.001068e-003      
1.285156e+002       -4.039764e-003      
1.289063e+002       -6.294250e-003      
1.292969e+002       -3.318787e-003      
1.296875e+002       -4.852295e-003      
1.300781e+002       -6.774902e-003      
1.304688e+002       -2.334595e-003      
1.308594e+002       -3.845215e-003      
1.312500e+002       -5.664825e-003      
1.316406e+002       -3.318787e-003      
1.320313e+002       -3.170013e-003      
1.324219e+002       -1.979828e-003      
1.328125e+002       -4.680634e-003      
1.332031e+002       -3.170013e-003      
1.335938e+002       -7.896423e-003      
1.339844e+002       -3.879547e-003      
1.343750e+002       -3.032684e-003      
1.347656e+002       -4.497528e-003      
1.351563e+002       -9.006500e-003      
1.355469e+002       -8.651733e-003      
1.359375e+002       -5.905151e-003      
1.363281e+002       -3.765106e-003      
1.367188e+002       -4.474640e-003      
1.371094e+002       -2.323151e-003      
1.375000e+002       -6.191254e-003      
1.378906e+002       -3.547668e-003      
1.382813e+002       -3.536224e-003      
1.386719e+002       -3.238678e-003      
1.390625e+002       -6.935120e-003      
1.394531e+002       -5.401611e-003      
1.398438e+002       -2.780914e-003      
1.402344e+002       -3.513336e-003      
1.406250e+002       -3.673553e-003      
1.410156e+002       -1.430511e-003      
1.414063e+002       -5.252838e-003      
1.417969e+002       -1.945496e-004      
1.421875e+002       -3.650665e-003      
1.425781e+002       -3.776550e-003      
1.429688e+002       3.318787e-004       
1.433594e+002       -5.756378e-003      
1.437500e+002       -1.853943e-003      
1.441406e+002       -5.710602e-003      
1.445313e+002       -3.044128e-003      
1.449219e+002       -2.632141e-003      
1.453125e+002       -5.607605e-003      
1.457031e+002       -4.280090e-003      
1.460938e+002       -3.868103e-003      
1.464844e+002       -1.819611e-003      
1.468750e+002       -1.087189e-003      
1.472656e+002       -9.727478e-004      
1.476563e+002       -5.825043e-003      
1.480469e+002       -2.506256e-003      
1.484375e+002       -3.204346e-003      
1.488281e+002       7.553101e-004       
1.492188e+002       -1.579285e-003      
1.496094e+002       -2.162933e-003      
1.500000e+002       -5.310059e-003      
1.503906e+002       4.463196e-004       
1.507813e+002       -2.311707e-003      
1.511719e+002       -1.224518e-003      
1.515625e+002       -2.952576e-003      
1.519531e+002       -1.785278e-003      
1.523438e+002       -1.945496e-004      
1.527344e+002       -2.803802e-003      
1.531250e+002       -2.849579e-003      
1.535156e+002       -2.918243e-003      
1.539063e+002       -3.856659e-003      
1.542969e+002       -4.360199e-003      
1.546875e+002       -4.096985e-003      
1.550781e+002       -5.527496e-003      
1.554688e+002       -5.962372e-003      
1.558594e+002       -4.692078e-003      
1.562500e+002       -3.856659e-003      
1.566406e+002       7.667542e-004       
1.570313e+002       -3.009796e-003      
1.574219e+002       -3.490448e-003      
1.578125e+002       -2.117157e-003      
1.582031e+002       4.577637e-005       
1.585938e+002       -6.523132e-004      
1.589844e+002       -4.486084e-003      
1.593750e+002       -2.277374e-003      
1.597656e+002       -1.270294e-003      
1.601563e+002       -3.616333e-003      
1.605469e+002       -3.925323e-003      
1.609375e+002       -3.582001e-003      
1.613281e+002       -2.758026e-003      
1.617188e+002       1.041412e-003       
1.621094e+002       -2.277374e-003      
1.625000e+002       -1.224518e-003      
1.628906e+002       -2.677917e-003      
1.632813e+002       -2.140045e-003      
1.636719e+002       -3.032684e-003      
1.640625e+002       -8.010864e-004      
1.644531e+002       2.563477e-003       
1.648438e+002       -2.288818e-003      
1.652344e+002       -7.095337e-004      
1.656250e+002       6.179810e-004       
1.660156e+002       -4.463196e-004      
1.664063e+002       1.007080e-003       
1.667969e+002       -7.095337e-004      
1.671875e+002       6.408691e-004       
1.675781e+002       -7.781982e-004      
1.679688e+002       -3.032684e-003      
1.683594e+002       -5.264282e-004      
1.687500e+002       -1.522064e-003      
1.691406e+002       -8.583069e-004      
1.695313e+002       3.433228e-005       
1.699219e+002       1.018524e-003       
1.703125e+002       -3.890991e-004      
1.707031e+002       -2.334595e-003      
1.710938e+002       1.155853e-003       
1.714844e+002       4.577637e-004       
1.718750e+002       9.269714e-004       
1.722656e+002       -4.245758e-003      
1.726563e+002       -2.632141e-004      
1.730469e+002       2.117157e-003       
1.734375e+002       -8.010864e-004      
1.738281e+002       2.746582e-003       
1.742188e+002       1.144409e-005       
1.746094e+002       -1.888275e-003      
1.750000e+002       -1.659393e-003      
1.753906e+002       -1.876831e-003      
1.757813e+002       -1.487732e-004      
1.761719e+002       4.806519e-004       
1.765625e+002       -7.896423e-004      
1.769531e+002       -4.577637e-004      
1.773438e+002       5.035400e-004       
1.777344e+002       -1.361847e-003      
1.781250e+002       1.956940e-003       
1.785156e+002       -1.213074e-003      
1.789063e+002       7.896423e-004       
1.792969e+002       1.453400e-003       
1.796875e+002       1.224518e-003       
1.800781e+002       2.082825e-003       
1.804688e+002       -1.258850e-003      
1.808594e+002       1.716614e-004       
1.812500e+002       -3.582001e-003      
1.816406e+002       -4.657745e-003      
1.820313e+002       3.765106e-003       
1.824219e+002       5.493164e-004       
1.828125e+002       8.811951e-004       
1.832031e+002       1.144409e-004       
1.835938e+002       -1.098633e-003      
1.839844e+002       2.849579e-003       
1.843750e+002       -7.095337e-004      
1.847656e+002       1.979828e-003       
1.851563e+002       2.185822e-003       
1.855469e+002       3.250122e-003       
1.859375e+002       -1.670837e-003      
1.863281e+002       7.438660e-004       
1.867188e+002       1.327515e-003       
1.871094e+002       1.476288e-003       
1.875000e+002       8.468628e-004       
1.878906e+002       6.179810e-004       
1.882813e+002       5.218506e-003       
1.886719e+002       2.288818e-003       
1.890625e+002       2.288818e-005       
1.894531e+002       6.294250e-004       
1.898438e+002       4.051208e-003       
1.902344e+002       2.700806e-003       
1.906250e+002       -5.229950e-003      
1.910156e+002       8.010864e-005       
1.914063e+002       2.677917e-003       
1.917969e+002       7.553101e-004       
1.921875e+002       -2.975464e-004      
1.925781e+002       3.456116e-003       
1.929688e+002       2.529144e-003       
1.933594e+002       3.902435e-003       
1.937500e+002       2.117157e-003       
1.941406e+002       4.714966e-003       
1.945313e+002       7.324219e-004       
1.949219e+002       1.716614e-003       
1.953125e+002       6.866455e-005       
1.957031e+002       -1.602173e-004      
1.960938e+002       2.346039e-003       
1.964844e+002       -2.632141e-004      
1.968750e+002       2.746582e-003       
1.972656e+002       -2.243042e-003      
1.976563e+002       4.955292e-003       
1.980469e+002       3.044128e-003       
1.984375e+002       3.456116e-003       
1.988281e+002       2.540588e-003       
1.992188e+002       -5.149841e-004      
1.996094e+002       4.245758e-003       
2.000000e+002       9.727478e-004       
2.003906e+002       1.247406e-003       
2.007813e+002       2.632141e-003       
2.011719e+002       1.522064e-003       
2.015625e+002       2.563477e-003       
2.019531e+002       4.405975e-003       
2.023438e+002       3.330231e-003       
2.027344e+002       3.410339e-003       
2.031250e+002       -2.288818e-004      
2.035156e+002       6.523132e-004       
2.039063e+002       2.517700e-003       
2.042969e+002       -8.583069e-004      
2.046875e+002       2.185822e-003       
2.050781e+002       9.040833e-004       
2.054688e+002       1.087189e-003       
2.058594e+002       2.414703e-003       
2.062500e+002       5.058289e-003       
2.066406e+002       3.204346e-003       
2.070313e+002       2.426147e-003       
2.074219e+002       2.826691e-003       
2.078125e+002       4.245758e-003       
2.082031e+002       2.288818e-003       
2.085938e+002       2.128601e-003       
2.089844e+002       4.920959e-003       
2.093750e+002       4.234314e-003       
2.097656e+002       6.694794e-003       
2.101563e+002       3.776550e-004       
2.105469e+002       2.025604e-003       
2.109375e+002       3.559113e-003       
2.113281e+002       4.257202e-003       
2.117188e+002       1.041412e-003       
2.121094e+002       3.181458e-003       
2.125000e+002       2.586365e-003       
2.128906e+002       5.115509e-003       
2.132813e+002       1.956940e-003       
2.136719e+002       2.975464e-003       
2.140625e+002       3.261566e-003       
2.144531e+002       -2.288818e-005      
2.148438e+002       2.414703e-003       
2.152344e+002       2.700806e-003       
2.156250e+002       8.926392e-004       
2.160156e+002       8.239746e-004       
2.164063e+002       3.181458e-003       
2.167969e+002       1.441956e-003       
2.171875e+002       1.934052e-003       
2.175781e+002       3.593445e-003       
2.179688e+002       3.753662e-003       
2.183594e+002       4.680634e-003       
2.187500e+002       5.779266e-003       
2.191406e+002       3.215790e-003       
2.195313e+002       2.506256e-003       
2.199219e+002       4.325867e-003       
2.203125e+002       3.318787e-003       
2.207031e+002       1.098633e-003       
2.210938e+002       1.831055e-003       
2.214844e+002       4.508972e-003       
2.218750e+002       3.707886e-003       
2.222656e+002       1.361847e-003       
2.226563e+002       -3.089905e-004      
2.230469e+002       2.712250e-003       
2.234375e+002       -1.327515e-003      
2.238281e+002       1.956940e-003       
2.242188e+002       3.181458e-003       
2.246094e+002       1.121521e-003       
2.250000e+002       2.277374e-003       
2.253906e+002       5.001068e-003       
2.257813e+002       3.833771e-003       
2.261719e+002       5.584717e-003       
2.265625e+002       3.673553e-003       
2.269531e+002       1.762390e-003       
2.273438e+002       5.630493e-003       
2.277344e+002       2.265930e-003       
2.281250e+002       2.883911e-003       
2.285156e+002       5.264282e-004       
2.289063e+002       1.899719e-003       
2.292969e+002       4.589081e-003       
2.296875e+002       7.072449e-003       
2.300781e+002       4.028320e-003       
2.304688e+002       3.662109e-003       
2.308594e+002       2.838135e-003       
2.312500e+002       7.141113e-003       
2.316406e+002       1.899719e-003       
2.320313e+002       2.048492e-003       
2.324219e+002       4.840851e-003       
2.328125e+002       5.424500e-003       
2.332031e+002       4.302979e-003       
2.335938e+002       5.264282e-003       
2.339844e+002       5.001068e-003       
2.343750e+002       6.626129e-003       
2.347656e+002       3.307343e-003       
2.351563e+002       3.696442e-003       
2.355469e+002       3.959656e-003       
2.359375e+002       7.266998e-003       
2.363281e+002       5.367279e-003       
2.367188e+002       4.337311e-003       
2.371094e+002       4.486084e-003       
2.375000e+002       4.795074e-003       
2.378906e+002       6.111145e-003       
2.382813e+002       5.367279e-003       
2.386719e+002       4.680634e-003       
2.390625e+002       4.383087e-003       
2.394531e+002       1.625061e-003       
2.398438e+002       3.318787e-003       
2.402344e+002       2.517700e-003       
2.406250e+002       2.952576e-003       
2.410156e+002       4.199982e-003       
2.414063e+002       2.380371e-003       
2.417969e+002       4.589081e-003       
2.421875e+002       7.484436e-003       
2.425781e+002       4.268646e-003       
2.429688e+002       6.351471e-003       
2.433594e+002       8.800507e-003       
2.437500e+002       7.587433e-003       
2.441406e+002       4.943848e-003       
2.445313e+002       7.026672e-003       
2.449219e+002       4.920959e-003       
2.453125e+002       4.852295e-003       
2.457031e+002       4.646301e-003       
2.460938e+002       6.328583e-003       
2.464844e+002       3.856659e-003       
2.468750e+002       4.955292e-003       
2.472656e+002       5.390167e-003       
2.476563e+002       5.710602e-003       
2.480469e+002       9.040833e-003       
2.484375e+002       4.268646e-003       
2.488281e+002       3.421783e-003       
2.492188e+002       4.085541e-003       
2.496094e+002       4.360199e-003       
2.500000e+002       6.900787e-003       
2.503906e+002       3.913879e-003       
2.507813e+002       3.433228e-003       
2.511719e+002       6.786346e-003       
2.515625e+002       3.318787e-003       
2.519531e+002       6.729126e-003       
2.523438e+002       5.504608e-003       
2.527344e+002       8.491516e-003       
2.531250e+002       6.248474e-003       
2.535156e+002       9.258270e-003       
2.539063e+002       4.772186e-003       
2.542969e+002       5.870819e-003       
2.546875e+002       1.110077e-003       
2.550781e+002       6.534576e-003       
2.554688e+002       5.184174e-003       
2.558594e+002       3.856659e-003       
2.562500e+002       4.005432e-003       
2.566406e+002       7.152557e-003       
2.570313e+002       6.088257e-003       
2.574219e+002       8.205414e-003       
2.578125e+002       7.713318e-003       
2.582031e+002       5.813599e-003       
2.585938e+002       1.888275e-003       
2.589844e+002       5.699158e-003       
2.593750e+002       7.266998e-003       
2.597656e+002       5.012512e-003       
2.601563e+002       6.568909e-003       
2.605469e+002       9.258270e-003       
2.609375e+002       7.186890e-003       
2.613281e+002       7.724762e-003       
2.617188e+002       5.939484e-003       
2.621094e+002       6.019592e-003       
2.625000e+002       5.241394e-003       
2.628906e+002       4.005432e-003       
2.632813e+002       4.360199e-003       
2.636719e+002       8.663177e-003       
2.640625e+002       4.577637e-003       
2.644531e+002       6.992340e-003       
2.648438e+002       5.447388e-003       
2.652344e+002       6.614685e-003       
2.656250e+002       6.626129e-003       
2.660156e+002       6.122589e-003       
2.664063e+002       4.417419e-003       
2.667969e+002       6.145477e-003       
2.671875e+002       6.752014e-003       
2.675781e+002       3.273010e-003       
2.679688e+002       5.378723e-003       
2.683594e+002       3.421783e-003       
2.687500e+002       4.154205e-003       
2.691406e+002       3.833771e-003       
2.695313e+002       7.209778e-003       
2.699219e+002       6.763458e-003       
2.703125e+002       5.561829e-003       
2.707031e+002       3.582001e-003       
2.710938e+002       7.953644e-003       
2.714844e+002       3.273010e-003       
2.718750e+002       6.111145e-003       
2.722656e+002       7.587433e-003       
2.726563e+002       4.199982e-003       
2.730469e+002       4.577637e-003       
2.734375e+002       2.437592e-003       
2.738281e+002       6.969452e-003       
2.742188e+002       7.003784e-003       
2.746094e+002       3.307343e-003       
2.750000e+002       5.859375e-003       
2.753906e+002       8.892059e-003       
2.757813e+002       3.822327e-003       
2.761719e+002       5.779266e-003       
2.765625e+002       8.171082e-003       
2.769531e+002       7.827759e-003       
2.773438e+002       5.813599e-003       
2.777344e+002       3.227234e-003       
2.781250e+002       6.191254e-003       
2.785156e+002       4.657745e-003       
2.789063e+002       8.491516e-003       
2.792969e+002       3.398895e-003       
2.796875e+002       4.268646e-003       
2.800781e+002       2.986908e-003       
2.804688e+002       6.935120e-003       
2.808594e+002       2.128601e-003       
2.812500e+002       4.302979e-003       
2.816406e+002       7.141113e-003       
2.820313e+002       6.076813e-003       
2.824219e+002       9.841919e-003       
2.828125e+002       7.930756e-003       
2.832031e+002       7.427216e-003       
2.835938e+002       5.275726e-003       
2.839844e+002       7.427216e-003       
2.843750e+002       6.111145e-003       
2.847656e+002       5.069733e-003       
2.851563e+002       7.656097e-003       
2.855469e+002       7.781982e-003       
2.859375e+002       7.232666e-003       
2.863281e+002       9.143829e-003       
2.867188e+002       7.598877e-003       
2.871094e+002       5.287170e-003       
2.875000e+002       6.958008e-003       
2.878906e+002       8.708954e-003       
2.882813e+002       5.310059e-003       
2.886719e+002       7.129669e-003       
2.890625e+002       1.025391e-002       
2.894531e+002       7.919312e-003       
2.898438e+002       5.870819e-003       
2.902344e+002       5.058289e-003       
2.906250e+002       7.759094e-003       
2.910156e+002       4.978180e-003       
2.914063e+002       6.855011e-003       
2.917969e+002       8.697510e-003       
2.921875e+002       5.722046e-003       
2.925781e+002       5.699158e-003       
2.929688e+002       8.857727e-003       
2.933594e+002       7.118225e-003       
2.937500e+002       9.796143e-003       
2.941406e+002       9.429932e-003       
2.945313e+002       5.069733e-003       
2.949219e+002       8.377075e-003       
2.953125e+002       6.546021e-003       
2.957031e+002       8.010864e-003       
2.960938e+002       6.397247e-003       
2.964844e+002       9.315491e-003       
2.968750e+002       1.041412e-002       
2.972656e+002       6.523132e-003       
2.976563e+002       5.447388e-003       
2.980469e+002       4.508972e-003       
2.984375e+002       5.207062e-003       
2.988281e+002       5.046844e-003       
2.992188e+002       8.365631e-003       
2.996094e+002       6.568909e-003       
3.000000e+002       7.484436e-003       
3.003906e+002       6.774902e-003       
3.007813e+002       7.495880e-003       
3.011719e+002       4.474640e-003       
3.015625e+002       8.640289e-003       
3.019531e+002       6.729126e-003       
3.023438e+002       9.326935e-003       
3.027344e+002       8.983612e-003       
3.031250e+002       9.418488e-003       
3.035156e+002       6.179810e-003       
3.039063e+002       6.340027e-003       
3.042969e+002       8.514404e-003       
3.046875e+002       8.022308e-003       
3.050781e+002       7.129669e-003       
3.054688e+002       7.621765e-003       
3.058594e+002       6.397247e-003       
3.062500e+002       7.495880e-003       
3.066406e+002       7.553101e-003       
3.070313e+002       8.422852e-003       
3.074219e+002       7.644653e-003       
3.078125e+002       5.939484e-003       
3.082031e+002       1.209641e-002       
3.085938e+002       8.766174e-003       
3.089844e+002       7.598877e-003       
3.093750e+002       9.555817e-003       
