Calculated Z (nm)   Deflection {nN)     
2.656250e+001       -1.408539e-001      
2.695313e+001       -1.437263e-001      
2.734375e+001       -1.431084e-001      
2.773438e+001       -1.417465e-001      
2.812500e+001       -1.400414e-001      
2.851563e+001       -1.441612e-001      
2.890625e+001       -1.448708e-001      
2.929688e+001       -1.389198e-001      
2.968750e+001       -1.410141e-001      
3.007813e+001       -1.446648e-001      
3.046875e+001       -1.422386e-001      
3.085938e+001       -1.413002e-001      
3.125000e+001       -1.403503e-001      
3.164063e+001       -1.407967e-001      
3.203125e+001       -1.415291e-001      
3.242188e+001       -1.414948e-001      
3.281250e+001       -1.432915e-001      
3.320313e+001       -1.395950e-001      
3.359375e+001       -1.415977e-001      
3.398438e+001       -1.385651e-001      
3.437500e+001       -1.396980e-001      
3.476563e+001       -1.374207e-001      
3.515625e+001       -1.428566e-001      
3.554688e+001       -1.451797e-001      
3.593750e+001       -1.423988e-001      
3.632813e+001       -1.392288e-001      
3.671875e+001       -1.399155e-001      
3.710938e+001       -1.410828e-001      
3.750000e+001       -1.384850e-001      
3.789063e+001       -1.423874e-001      
3.828125e+001       -1.411285e-001      
3.867188e+001       -1.398239e-001      
3.906250e+001       -1.402473e-001      
3.945313e+001       -1.434975e-001      
3.984375e+001       -1.404762e-001      
4.023438e+001       -1.383705e-001      
4.062500e+001       -1.378899e-001      
4.101563e+001       -1.391830e-001      
4.140625e+001       -1.398811e-001      
4.179688e+001       -1.375237e-001      
4.218750e+001       -1.389771e-001      
4.257813e+001       -1.371460e-001      
4.296875e+001       -1.396065e-001      
4.335938e+001       -1.386795e-001      
4.375000e+001       -1.378098e-001      
4.414063e+001       -1.384735e-001      
4.453125e+001       -1.379471e-001      
4.492188e+001       -1.393433e-001      
4.531250e+001       -1.376953e-001      
4.570313e+001       -1.366768e-001      
4.609375e+001       -1.413231e-001      
4.648438e+001       -1.361046e-001      
4.687500e+001       -1.379013e-001      
4.726563e+001       -1.343880e-001      
4.765625e+001       -1.379585e-001      
4.804688e+001       -1.360130e-001      
4.843750e+001       -1.354980e-001      
4.882813e+001       -1.388741e-001      
4.921875e+001       -1.342964e-001      
4.960938e+001       -1.368027e-001      
5.000000e+001       -1.368027e-001      
5.039063e+001       -1.372833e-001      
5.078125e+001       -1.365852e-001      
5.117188e+001       -1.358757e-001      
5.156250e+001       -1.354637e-001      
5.195313e+001       -1.358643e-001      
5.234375e+001       -1.348572e-001      
5.273438e+001       -1.354294e-001      
5.312500e+001       -1.355896e-001      
5.351563e+001       -1.352348e-001      
5.390625e+001       -1.344109e-001      
5.429688e+001       -1.360245e-001      
5.468750e+001       -1.348686e-001      
5.507813e+001       -1.350517e-001      
5.546875e+001       -1.353264e-001      
5.585938e+001       -1.334381e-001      
5.625000e+001       -1.354294e-001      
5.664063e+001       -1.345825e-001      
5.703125e+001       -1.373520e-001      
5.742188e+001       -1.358299e-001      
5.781250e+001       -1.329575e-001      
5.820313e+001       -1.343079e-001      
5.859375e+001       -1.324081e-001      
5.898438e+001       -1.310234e-001      
5.937500e+001       -1.358528e-001      
5.976563e+001       -1.328659e-001      
6.015625e+001       -1.352234e-001      
6.054688e+001       -1.327858e-001      
6.093750e+001       -1.320190e-001      
6.132813e+001       -1.348801e-001      
6.171875e+001       -1.332550e-001      
6.210938e+001       -1.341248e-001      
6.250000e+001       -1.321335e-001      
6.289063e+001       -1.357727e-001      
6.328125e+001       -1.345024e-001      
6.367188e+001       -1.334267e-001      
6.406250e+001       -1.339989e-001      
6.445313e+001       -1.312180e-001      
6.484375e+001       -1.319275e-001      
6.523438e+001       -1.350288e-001      
6.562500e+001       -1.310349e-001      
6.601563e+001       -1.317673e-001      
6.640625e+001       -1.340561e-001      
6.679688e+001       -1.324539e-001      
6.718750e+001       -1.313438e-001      
6.757813e+001       -1.305199e-001      
6.796875e+001       -1.333809e-001      
6.835938e+001       -1.319389e-001      
6.875000e+001       -1.320648e-001      
6.914063e+001       -1.324654e-001      
6.953125e+001       -1.310349e-001      
6.992188e+001       -1.320992e-001      
7.031250e+001       -1.304741e-001      
7.070313e+001       -1.338387e-001      
7.109375e+001       -1.333351e-001      
7.148438e+001       -1.316299e-001      
7.187500e+001       -1.320763e-001      
7.226563e+001       -1.323738e-001      
7.265625e+001       -1.321678e-001      
7.304688e+001       -1.320534e-001      
7.343750e+001       -1.295586e-001      
7.382813e+001       -1.289406e-001      
7.421875e+001       -1.321106e-001      
7.460938e+001       -1.292496e-001      
7.500000e+001       -1.305084e-001      
7.539063e+001       -1.345711e-001      
7.578125e+001       -1.304283e-001      
7.617188e+001       -1.311722e-001      
7.656250e+001       -1.348000e-001      
7.695313e+001       -1.300735e-001      
7.734375e+001       -1.345024e-001      
7.773438e+001       -1.344681e-001      
7.812500e+001       -1.309204e-001      
7.851563e+001       -1.328888e-001      
7.890625e+001       -1.312981e-001      
7.929688e+001       -1.348343e-001      
7.968750e+001       -1.323509e-001      
8.007813e+001       -1.323509e-001      
8.046875e+001       -1.316643e-001      
8.085938e+001       -1.326942e-001      
8.125000e+001       -1.288834e-001      
8.164063e+001       -1.295013e-001      
8.203125e+001       -1.357269e-001      
8.242188e+001       -1.301994e-001      
8.281250e+001       -1.303139e-001      
8.320313e+001       -1.322365e-001      
8.359375e+001       -1.301994e-001      
8.398438e+001       -1.297531e-001      
8.437500e+001       -1.322136e-001      
8.476563e+001       -1.316757e-001      
8.515625e+001       -1.307373e-001      
8.554688e+001       -1.303596e-001      
8.593750e+001       -1.335526e-001      
8.632813e+001       -1.299820e-001      
8.671875e+001       -1.320305e-001      
8.710938e+001       -1.281624e-001      
8.750000e+001       -1.308060e-001      
8.789063e+001       -1.307831e-001      
8.828125e+001       -1.327744e-001      
8.867188e+001       -1.305313e-001      
8.906250e+001       -1.274300e-001      
8.945313e+001       -1.319389e-001      
8.984375e+001       -1.319275e-001      
9.023438e+001       -1.290092e-001      
9.062500e+001       -1.293182e-001      
9.101563e+001       -1.289063e-001      
9.140625e+001       -1.275215e-001      
9.179688e+001       -1.278191e-001      
9.218750e+001       -1.297874e-001      
9.257813e+001       -1.280365e-001      
9.296875e+001       -1.309204e-001      
9.335938e+001       -1.316986e-001      
9.375000e+001       -1.283226e-001      
9.414063e+001       -1.296387e-001      
9.453125e+001       -1.276474e-001      
9.492188e+001       -1.289291e-001      
9.531250e+001       -1.273956e-001      
9.570313e+001       -1.288376e-001      
9.609375e+001       -1.271782e-001      
9.648438e+001       -1.286888e-001      
9.687500e+001       -1.274300e-001      
9.726563e+001       -1.294556e-001      
9.765625e+001       -1.284142e-001      
9.804688e+001       -1.295700e-001      
9.843750e+001       -1.285400e-001      
9.882813e+001       -1.291580e-001      
9.921875e+001       -1.260338e-001      
9.960938e+001       -1.312408e-001      
1.000000e+002       -1.288147e-001      
1.003906e+002       -1.250153e-001      
1.007813e+002       -1.293297e-001      
1.011719e+002       -1.265144e-001      
1.015625e+002       -1.266975e-001      
1.019531e+002       -1.279106e-001      
1.023438e+002       -1.264000e-001      
1.027344e+002       -1.274986e-001      
1.031250e+002       -1.261826e-001      
1.035156e+002       -1.277504e-001      
1.039063e+002       -1.271782e-001      
1.042969e+002       -1.263542e-001      
1.046875e+002       -1.249924e-001      
1.050781e+002       -1.300392e-001      
1.054688e+002       -1.266289e-001      
1.058594e+002       -1.297646e-001      
1.062500e+002       -1.291924e-001      
1.066406e+002       -1.296730e-001      
1.070313e+002       -1.285973e-001      
1.074219e+002       -1.268692e-001      
1.078125e+002       -1.265373e-001      
1.082031e+002       -1.284485e-001      
1.085938e+002       -1.264114e-001      
1.089844e+002       -1.281395e-001      
1.093750e+002       -1.276016e-001      
1.097656e+002       -1.277275e-001      
1.101563e+002       -1.265144e-001      
1.105469e+002       -1.281395e-001      
1.109375e+002       -1.277618e-001      
1.113281e+002       -1.273041e-001      
1.117188e+002       -1.284828e-001      
1.121094e+002       -1.246147e-001      
1.125000e+002       -1.275215e-001      
1.128906e+002       -1.253014e-001      
1.132813e+002       -1.260338e-001      
1.136719e+002       -1.269035e-001      
1.140625e+002       -1.281052e-001      
1.144531e+002       -1.276474e-001      
1.148438e+002       -1.273041e-001      
1.152344e+002       -1.270638e-001      
1.156250e+002       -1.289063e-001      
1.160156e+002       -1.258507e-001      
1.164063e+002       -1.280708e-001      
1.167969e+002       -1.264915e-001      
1.171875e+002       -1.275330e-001      
1.175781e+002       -1.258163e-001      
1.179688e+002       -1.230583e-001      
1.183594e+002       -1.258621e-001      
1.187500e+002       -1.260681e-001      
1.191406e+002       -1.247292e-001      
1.195313e+002       -1.240997e-001      
1.199219e+002       -1.262398e-001      
1.203125e+002       -1.231956e-001      
1.207031e+002       -1.251984e-001      
1.210938e+002       -1.263771e-001      
1.214844e+002       -1.230469e-001      
1.218750e+002       -1.236305e-001      
1.222656e+002       -1.249924e-001      
1.226563e+002       -1.257133e-001      
1.230469e+002       -1.238823e-001      
1.234375e+002       -1.245461e-001      
1.238281e+002       -1.295357e-001      
1.242188e+002       -1.269722e-001      
1.246094e+002       -1.256104e-001      
1.250000e+002       -1.261711e-001      
1.253906e+002       -1.233101e-001      
1.257813e+002       -1.263885e-001      
1.261719e+002       -1.245918e-001      
1.265625e+002       -1.245346e-001      
1.269531e+002       -1.240311e-001      
1.273438e+002       -1.239624e-001      
1.277344e+002       -1.261826e-001      
1.281250e+002       -1.244316e-001      
1.285156e+002       -1.244431e-001      
1.289063e+002       -1.263084e-001      
1.292969e+002       -1.252670e-001      
1.296875e+002       -1.254616e-001      
1.300781e+002       -1.261024e-001      
1.304688e+002       -1.229782e-001      
1.308594e+002       -1.230240e-001      
1.312500e+002       -1.219940e-001      
1.316406e+002       -1.268921e-001      
1.320313e+002       -1.243744e-001      
1.324219e+002       -1.246376e-001      
1.328125e+002       -1.218910e-001      
1.332031e+002       -1.247292e-001      
1.335938e+002       -1.210670e-001      
1.339844e+002       -1.217537e-001      
1.343750e+002       -1.252899e-001      
1.347656e+002       -1.244545e-001      
1.351563e+002       -1.245346e-001      
1.355469e+002       -1.239281e-001      
1.359375e+002       -1.244316e-001      
1.363281e+002       -1.267891e-001      
1.367188e+002       -1.235504e-001      
1.371094e+002       -1.251755e-001      
1.375000e+002       -1.254845e-001      
1.378906e+002       -1.249237e-001      
1.382813e+002       -1.248550e-001      
1.386719e+002       -1.223145e-001      
1.390625e+002       -1.259193e-001      
1.394531e+002       -1.232300e-001      
1.398438e+002       -1.243858e-001      
1.402344e+002       -1.251068e-001      
1.406250e+002       -1.236992e-001      
1.410156e+002       -1.238708e-001      
1.414063e+002       -1.241341e-001      
1.417969e+002       -1.249352e-001      
1.421875e+002       -1.215706e-001      
1.425781e+002       -1.263199e-001      
1.429688e+002       -1.242943e-001      
1.433594e+002       -1.263657e-001      
1.437500e+002       -1.240311e-001      
1.441406e+002       -1.226234e-001      
1.445313e+002       -1.234245e-001      
1.449219e+002       -1.247177e-001      
1.453125e+002       -1.247406e-001      
1.457031e+002       -1.240082e-001      
1.460938e+002       -1.246605e-001      
1.464844e+002       -1.228294e-001      
1.468750e+002       -1.218567e-001      
1.472656e+002       -1.262054e-001      
1.476563e+002       -1.228409e-001      
1.480469e+002       -1.253357e-001      
1.484375e+002       -1.230583e-001      
1.488281e+002       -1.235046e-001      
1.492188e+002       -1.238823e-001      
1.496094e+002       -1.224289e-001      
1.500000e+002       -1.239510e-001      
1.503906e+002       -1.217308e-001      
1.507813e+002       -1.243515e-001      
1.511719e+002       -1.221428e-001      
1.515625e+002       -1.212845e-001      
1.519531e+002       -1.218452e-001      
1.523438e+002       -1.221199e-001      
1.527344e+002       -1.224632e-001      
1.531250e+002       -1.216507e-001      
1.535156e+002       -1.236420e-001      
1.539063e+002       -1.238480e-001      
1.542969e+002       -1.233673e-001      
1.546875e+002       -1.207123e-001      
1.550781e+002       -1.217308e-001      
1.554688e+002       -1.218796e-001      
1.558594e+002       -1.234131e-001      
1.562500e+002       -1.236420e-001      
1.566406e+002       -1.206551e-001      
1.570313e+002       -1.210785e-001      
1.574219e+002       -1.240196e-001      
1.578125e+002       -1.227951e-001      
1.582031e+002       -1.219940e-001      
1.585938e+002       -1.228523e-001      
1.589844e+002       -1.226349e-001      
1.593750e+002       -1.203461e-001      
1.597656e+002       -1.212845e-001      
1.601563e+002       -1.209869e-001      
1.605469e+002       -1.223373e-001      
1.609375e+002       -1.257477e-001      
1.613281e+002       -1.237106e-001      
1.617188e+002       -1.217766e-001      
1.621094e+002       -1.240196e-001      
1.625000e+002       -1.189613e-001      
1.628906e+002       -1.202774e-001      
1.632813e+002       -1.256676e-001      
1.636719e+002       -1.226807e-001      
1.640625e+002       -1.205063e-001      
1.644531e+002       -1.217422e-001      
1.648438e+002       -1.233330e-001      
1.652344e+002       -1.239967e-001      
1.656250e+002       -1.209526e-001      
1.660156e+002       -1.234245e-001      
1.664063e+002       -1.235275e-001      
1.667969e+002       -1.216736e-001      
1.671875e+002       -1.251984e-001      
1.675781e+002       -1.226578e-001      
1.679688e+002       -1.212387e-001      
1.683594e+002       -1.232643e-001      
1.687500e+002       -1.234131e-001      
1.691406e+002       -1.230240e-001      
1.695313e+002       -1.259422e-001      
1.699219e+002       -1.238022e-001      
1.703125e+002       -1.217537e-001      
1.707031e+002       -1.223145e-001      
1.710938e+002       -1.224518e-001      
1.714844e+002       -1.200256e-001      
1.718750e+002       -1.209068e-001      
1.722656e+002       -1.236534e-001      
1.726563e+002       -1.212845e-001      
1.730469e+002       -1.194077e-001      
1.734375e+002       -1.215706e-001      
1.738281e+002       -1.198883e-001      
1.742188e+002       -1.223946e-001      
1.746094e+002       -1.230354e-001      
1.750000e+002       -1.235046e-001      
1.753906e+002       -1.217995e-001      
1.757813e+002       -1.211586e-001      
1.761719e+002       -1.216164e-001      
1.765625e+002       -1.211357e-001      
1.769531e+002       -1.218796e-001      
1.773438e+002       -1.203003e-001      
1.777344e+002       -1.213875e-001      
1.781250e+002       -1.222000e-001      
1.785156e+002       -1.232758e-001      
1.789063e+002       -1.182976e-001      
1.792969e+002       -1.214561e-001      
1.796875e+002       -1.180458e-001      
1.800781e+002       -1.209755e-001      
1.804688e+002       -1.173820e-001      
1.808594e+002       -1.191444e-001      
1.812500e+002       -1.200371e-001      
1.816406e+002       -1.211243e-001      
1.820313e+002       -1.186752e-001      
1.824219e+002       -1.191673e-001      
1.828125e+002       -1.184464e-001      
1.832031e+002       -1.211243e-001      
1.835938e+002       -1.224289e-001      
1.839844e+002       -1.187210e-001      
1.843750e+002       -1.216393e-001      
1.847656e+002       -1.201057e-001      
1.851563e+002       -1.204376e-001      
1.855469e+002       -1.221199e-001      
1.859375e+002       -1.228065e-001      
1.863281e+002       -1.209297e-001      
1.867188e+002       -1.205521e-001      
1.871094e+002       -1.222115e-001      
1.875000e+002       -1.230469e-001      
1.878906e+002       -1.213646e-001      
1.882813e+002       -1.197510e-001      
1.886719e+002       -1.210670e-001      
1.890625e+002       -1.230125e-001      
1.894531e+002       -1.202888e-001      
1.898438e+002       -1.206322e-001      
1.902344e+002       -1.204834e-001      
1.906250e+002       -1.194992e-001      
1.910156e+002       -1.212502e-001      
1.914063e+002       -1.178970e-001      
1.917969e+002       -1.212730e-001      
1.921875e+002       -1.217766e-001      
1.925781e+002       -1.156311e-001      
1.929688e+002       -1.202431e-001      
1.933594e+002       -1.208839e-001      
1.937500e+002       -1.209068e-001      
1.941406e+002       -1.196022e-001      
1.945313e+002       -1.213417e-001      
1.949219e+002       -1.219597e-001      
1.953125e+002       -1.193047e-001      
1.957031e+002       -1.224976e-001      
1.960938e+002       -1.219025e-001      
1.964844e+002       -1.187668e-001      
1.968750e+002       -1.195335e-001      
1.972656e+002       -1.202774e-001      
1.976563e+002       -1.185837e-001      
1.980469e+002       -1.227608e-001      
1.984375e+002       -1.221199e-001      
1.988281e+002       -1.210899e-001      
1.992188e+002       -1.201744e-001      
1.996094e+002       -1.199684e-001      
2.000000e+002       -1.204948e-001      
2.003906e+002       -1.205177e-001      
2.007813e+002       -1.188927e-001      
2.011719e+002       -1.168556e-001      
2.015625e+002       -1.179314e-001      
2.019531e+002       -1.206207e-001      
2.023438e+002       -1.190529e-001      
2.027344e+002       -1.219711e-001      
2.031250e+002       -1.203232e-001      
2.035156e+002       -1.224289e-001      
2.039063e+002       -1.180687e-001      
2.042969e+002       -1.186981e-001      
2.046875e+002       -1.207466e-001      
2.050781e+002       -1.208153e-001      
2.054688e+002       -1.170502e-001      
2.058594e+002       -1.179428e-001      
2.062500e+002       -1.223602e-001      
2.066406e+002       -1.187782e-001      
2.070313e+002       -1.171875e-001      
2.074219e+002       -1.207581e-001      
2.078125e+002       -1.216393e-001      
2.082031e+002       -1.192131e-001      
2.085938e+002       -1.206207e-001      
2.089844e+002       -1.211243e-001      
2.093750e+002       -1.208725e-001      
2.097656e+002       -1.178169e-001      
2.101563e+002       -1.186295e-001      
2.105469e+002       -1.217766e-001      
2.109375e+002       -1.217880e-001      
2.113281e+002       -1.169930e-001      
2.117188e+002       -1.185150e-001      
2.121094e+002       -1.179886e-001      
2.125000e+002       -1.191559e-001      
2.128906e+002       -1.159630e-001      
2.132813e+002       -1.182404e-001      
2.136719e+002       -1.198997e-001      
2.140625e+002       -1.207695e-001      
2.144531e+002       -1.205406e-001      
2.148438e+002       -1.204033e-001      
2.152344e+002       -1.207123e-001      
2.156250e+002       -1.210442e-001      
2.160156e+002       -1.208153e-001      
2.164063e+002       -1.204147e-001      
2.167969e+002       -1.214104e-001      
2.171875e+002       -1.187782e-001      
2.175781e+002       -1.174736e-001      
2.179688e+002       -1.191216e-001      
2.183594e+002       -1.213303e-001      
2.187500e+002       -1.228523e-001      
2.191406e+002       -1.204834e-001      
2.195313e+002       -1.168213e-001      
2.199219e+002       -1.198425e-001      
2.203125e+002       -1.207924e-001      
2.207031e+002       -1.192245e-001      
2.210938e+002       -1.171875e-001      
2.214844e+002       -1.189613e-001      
2.218750e+002       -1.181030e-001      
2.222656e+002       -1.195221e-001      
2.226563e+002       -1.170731e-001      
2.230469e+002       -1.173935e-001      
2.234375e+002       -1.201286e-001      
2.238281e+002       -1.190300e-001      
2.242188e+002       -1.203003e-001      
2.246094e+002       -1.195335e-001      
2.250000e+002       -1.194305e-001      
2.253906e+002       -1.213303e-001      
2.257813e+002       -1.192703e-001      
2.261719e+002       -1.194763e-001      
2.265625e+002       -1.179886e-001      
2.269531e+002       -1.208725e-001      
2.273438e+002       -1.223030e-001      
2.277344e+002       -1.206207e-001      
2.281250e+002       -1.190872e-001      
2.285156e+002       -1.182747e-001      
2.289063e+002       -1.215019e-001      
2.292969e+002       -1.207237e-001      
2.296875e+002       -1.198311e-001      
2.300781e+002       -1.197853e-001      
2.304688e+002       -1.186981e-001      
2.308594e+002       -1.183319e-001      
2.312500e+002       -1.189728e-001      
2.316406e+002       -1.206207e-001      
2.320313e+002       -1.177254e-001      
2.324219e+002       -1.181831e-001      
2.328125e+002       -1.193047e-001      
2.332031e+002       -1.176338e-001      
2.335938e+002       -1.193390e-001      
2.339844e+002       -1.181717e-001      
2.343750e+002       -1.173935e-001      
2.347656e+002       -1.207352e-001      
2.351563e+002       -1.200829e-001      
2.355469e+002       -1.202888e-001      
2.359375e+002       -1.186066e-001      
2.363281e+002       -1.203804e-001      
2.367188e+002       -1.203575e-001      
2.371094e+002       -1.191559e-001      
2.375000e+002       -1.191673e-001      
2.378906e+002       -1.213875e-001      
2.382813e+002       -1.198311e-001      
2.386719e+002       -1.203461e-001      
2.390625e+002       -1.167297e-001      
2.394531e+002       -1.178513e-001      
2.398438e+002       -1.209412e-001      
2.402344e+002       -1.169014e-001      
2.406250e+002       -1.190529e-001      
2.410156e+002       -1.226006e-001      
2.414063e+002       -1.183662e-001      
2.417969e+002       -1.181946e-001      
2.421875e+002       -1.165009e-001      
2.425781e+002       -1.191788e-001      
2.429688e+002       -1.163406e-001      
2.433594e+002       -1.177597e-001      
2.437500e+002       -1.158028e-001      
2.441406e+002       -1.190529e-001      
2.445313e+002       -1.197968e-001      
2.449219e+002       -1.182175e-001      
2.453125e+002       -1.166725e-001      
2.457031e+002       -1.182747e-001      
2.460938e+002       -1.200256e-001      
2.464844e+002       -1.163063e-001      
2.468750e+002       -1.181946e-001      
2.472656e+002       -1.185150e-001      
2.476563e+002       -1.163521e-001      
2.480469e+002       -1.180115e-001      
2.484375e+002       -1.193504e-001      
2.488281e+002       -1.181831e-001      
2.492188e+002       -1.163292e-001      
2.496094e+002       -1.162834e-001      
2.500000e+002       -1.201630e-001      
2.503906e+002       -1.181488e-001      
2.507813e+002       -1.147842e-001      
2.511719e+002       -1.141205e-001      
2.515625e+002       -1.165237e-001      
2.519531e+002       -1.179771e-001      
2.523438e+002       -1.172791e-001      
2.527344e+002       -1.158829e-001      
2.531250e+002       -1.140175e-001      
2.535156e+002       -1.184464e-001      
2.539063e+002       -1.168785e-001      
2.542969e+002       -1.174622e-001      
2.546875e+002       -1.183777e-001      
2.550781e+002       -1.186867e-001      
2.554688e+002       -1.180000e-001      
2.558594e+002       -1.176567e-001      
2.562500e+002       -1.168442e-001      
2.566406e+002       -1.175194e-001      
2.570313e+002       -1.196709e-001      
2.574219e+002       -1.178169e-001      
2.578125e+002       -1.182404e-001      
2.582031e+002       -1.176682e-001      
2.585938e+002       -1.148300e-001      
2.589844e+002       -1.172905e-001      
2.593750e+002       -1.184006e-001      
2.597656e+002       -1.161118e-001      
2.601563e+002       -1.125412e-001      
2.605469e+002       -1.161118e-001      
2.609375e+002       -1.170044e-001      
2.613281e+002       -1.181030e-001      
2.617188e+002       -1.176453e-001      
2.621094e+002       -1.167870e-001      
2.625000e+002       -1.173019e-001      
2.628906e+002       -1.174622e-001      
2.632813e+002       -1.195793e-001      
2.636719e+002       -1.178856e-001      
2.640625e+002       -1.195107e-001      
2.644531e+002       -1.150246e-001      
2.648438e+002       -1.211586e-001      
2.652344e+002       -1.180000e-001      
2.656250e+002       -1.168213e-001      
2.660156e+002       -1.187897e-001      
2.664063e+002       -1.173363e-001      
2.667969e+002       -1.184006e-001      
2.671875e+002       -1.169815e-001      
2.675781e+002       -1.147614e-001      
2.679688e+002       -1.162148e-001      
2.683594e+002       -1.152191e-001      
2.687500e+002       -1.173248e-001      
2.691406e+002       -1.157684e-001      
2.695313e+002       -1.196136e-001      
2.699219e+002       -1.179543e-001      
2.703125e+002       -1.184006e-001      
2.707031e+002       -1.183777e-001      
2.710938e+002       -1.150360e-001      
2.714844e+002       -1.171188e-001      
2.718750e+002       -1.145782e-001      
2.722656e+002       -1.158943e-001      
2.726563e+002       -1.146240e-001      
2.730469e+002       -1.150703e-001      
2.734375e+002       -1.166382e-001      
2.738281e+002       -1.177139e-001      
2.742188e+002       -1.182632e-001      
2.746094e+002       -1.182404e-001      
2.750000e+002       -1.144867e-001      
2.753906e+002       -1.160545e-001      
2.757813e+002       -1.159515e-001      
2.761719e+002       -1.186066e-001      
2.765625e+002       -1.177826e-001      
2.769531e+002       -1.186523e-001      
2.773438e+002       -1.182404e-001      
2.777344e+002       -1.166496e-001      
2.781250e+002       -1.154709e-001      
2.785156e+002       -1.170158e-001      
2.789063e+002       -1.190300e-001      
2.792969e+002       -1.178741e-001      
2.796875e+002       -1.178398e-001      
2.800781e+002       -1.194420e-001      
2.804688e+002       -1.174507e-001      
2.808594e+002       -1.166267e-001      
2.812500e+002       -1.189728e-001      
2.816406e+002       -1.184006e-001      
2.820313e+002       -1.158600e-001      
2.824219e+002       -1.166267e-001      
2.828125e+002       -1.173706e-001      
2.832031e+002       -1.170502e-001      
2.835938e+002       -1.179428e-001      
2.839844e+002       -1.166039e-001      
2.843750e+002       -1.154480e-001      
2.847656e+002       -1.168900e-001      
2.851563e+002       -1.158829e-001      
2.855469e+002       -1.151047e-001      
2.859375e+002       -1.182747e-001      
2.863281e+002       -1.131592e-001      
2.867188e+002       -1.137657e-001      
2.871094e+002       -1.134338e-001      
2.875000e+002       -1.155281e-001      
2.878906e+002       -1.153679e-001      
2.882813e+002       -1.183891e-001      
2.886719e+002       -1.169472e-001      
2.890625e+002       -1.174965e-001      
2.894531e+002       -1.161346e-001      
2.898438e+002       -1.142464e-001      
2.902344e+002       -1.160088e-001      
2.906250e+002       -1.164093e-001      
2.910156e+002       -1.164780e-001      
2.914063e+002       -1.169357e-001      
2.917969e+002       -1.175537e-001      
2.921875e+002       -1.181259e-001      
2.925781e+002       -1.155624e-001      
2.929688e+002       -1.178970e-001      
2.933594e+002       -1.180916e-001      
2.937500e+002       -1.173477e-001      
2.941406e+002       -1.205864e-001      
2.945313e+002       -1.157913e-001      
2.949219e+002       -1.161003e-001      
2.953125e+002       -1.173134e-001      
2.957031e+002       -1.156998e-001      
2.960938e+002       -1.142693e-001      
2.964844e+002       -1.149559e-001      
2.968750e+002       -1.156425e-001      
2.972656e+002       -1.150360e-001      
2.976563e+002       -1.152191e-001      
2.980469e+002       -1.177483e-001      
2.984375e+002       -1.164894e-001      
2.988281e+002       -1.148987e-001      
2.992188e+002       -1.195335e-001      
2.996094e+002       -1.170616e-001      
3.000000e+002       -1.165810e-001      
3.003906e+002       -1.152191e-001      
3.007813e+002       -1.150475e-001      
3.011719e+002       -1.180801e-001      
3.015625e+002       -1.180458e-001      
3.019531e+002       -1.189499e-001      
3.023438e+002       -1.154251e-001      
