Calculated Z (nm)   Deflection {nN)     
2.304688e+001       -2.471924e-003      
2.343750e+001       -7.553101e-004      
2.382813e+001       -6.637573e-004      
2.421875e+001       -1.098633e-003      
2.460938e+001       -3.662109e-004      
2.500000e+001       -1.487732e-004      
2.539063e+001       3.318787e-004       
2.578125e+001       1.590729e-003       
2.617188e+001       1.396179e-003       
2.656250e+001       -1.121521e-003      
2.695313e+001       1.590729e-003       
2.734375e+001       2.288818e-004       
2.773438e+001       -2.632141e-004      
2.812500e+001       -1.831055e-003      
2.851563e+001       1.396179e-003       
2.890625e+001       1.464844e-003       
2.929688e+001       -1.258850e-004      
2.968750e+001       3.536224e-003       
3.007813e+001       6.980896e-004       
3.046875e+001       2.174377e-003       
3.085938e+001       -1.213074e-003      
3.125000e+001       1.419067e-003       
3.164063e+001       1.625061e-003       
3.203125e+001       2.059937e-004       
3.242188e+001       4.577637e-004       
3.281250e+001       1.029968e-003       
3.320313e+001       1.750946e-003       
3.359375e+001       2.883911e-003       
3.398438e+001       1.750946e-003       
3.437500e+001       1.430511e-003       
3.476563e+001       3.627777e-003       
3.515625e+001       8.354187e-004       
3.554688e+001       3.078461e-003       
3.593750e+001       3.662109e-003       
3.632813e+001       2.861023e-003       
3.671875e+001       2.014160e-003       
3.710938e+001       2.918243e-003       
3.750000e+001       2.311707e-003       
3.789063e+001       2.334595e-003       
3.828125e+001       7.667542e-004       
3.867188e+001       1.762390e-003       
3.906250e+001       3.902435e-003       
3.945313e+001       2.712250e-003       
3.984375e+001       2.357483e-003       
4.023438e+001       1.373291e-003       
4.062500e+001       9.498596e-004       
4.101563e+001       1.911163e-003       
4.140625e+001       3.433228e-003       
4.179688e+001       2.735138e-003       
4.218750e+001       3.410339e-003       
4.257813e+001       1.979828e-003       
4.296875e+001       3.753662e-003       
4.335938e+001       4.749298e-003       
4.375000e+001       2.117157e-003       
4.414063e+001       1.087189e-003       
4.453125e+001       4.062653e-003       
4.492188e+001       4.039764e-003       
4.531250e+001       2.403259e-003       
4.570313e+001       2.552032e-003       
4.609375e+001       3.433228e-003       
4.648438e+001       2.231598e-003       
4.687500e+001       1.968384e-003       
4.726563e+001       4.875183e-003       
4.765625e+001       3.192902e-003       
4.804688e+001       2.861023e-003       
4.843750e+001       3.501892e-003       
4.882813e+001       3.627777e-003       
4.921875e+001       3.971100e-003       
4.960938e+001       2.952576e-003       
5.000000e+001       3.707886e-003       
5.039063e+001       2.632141e-003       
5.078125e+001       2.906799e-003       
5.117188e+001       2.471924e-003       
5.156250e+001       3.421783e-003       
5.195313e+001       3.982544e-003       
5.234375e+001       3.101349e-003       
5.273438e+001       3.707886e-003       
5.312500e+001       3.559113e-003       
5.351563e+001       5.447388e-003       
5.390625e+001       5.950928e-003       
5.429688e+001       4.714966e-003       
5.468750e+001       3.089905e-003       
5.507813e+001       4.634857e-003       
5.546875e+001       4.211426e-003       
5.585938e+001       2.048492e-003       
5.625000e+001       1.487732e-003       
5.664063e+001       2.746582e-003       
5.703125e+001       4.875183e-003       
5.742188e+001       6.740570e-003       
5.781250e+001       4.028320e-003       
5.820313e+001       6.649017e-003       
5.859375e+001       4.051208e-003       
5.898438e+001       3.925323e-003       
5.937500e+001       2.918243e-003       
5.976563e+001       4.646301e-003       
6.015625e+001       7.644653e-003       
6.054688e+001       3.627777e-003       
6.093750e+001       2.643585e-003       
6.132813e+001       3.078461e-003       
6.171875e+001       6.969452e-003       
6.210938e+001       6.603241e-003       
6.250000e+001       5.104065e-003       
6.289063e+001       5.653381e-003       
6.328125e+001       3.295898e-003       
6.367188e+001       3.890991e-003       
6.406250e+001       4.634857e-003       
6.445313e+001       5.779266e-003       
6.484375e+001       4.657745e-003       
6.523438e+001       3.639221e-003       
6.562500e+001       7.038116e-003       
6.601563e+001       5.825043e-003       
6.640625e+001       6.305695e-003       
6.679688e+001       6.980896e-003       
6.718750e+001       7.278442e-003       
6.757813e+001       7.049561e-003       
6.796875e+001       4.165649e-003       
6.835938e+001       5.023956e-003       
6.875000e+001       5.435944e-003       
6.914063e+001       8.193970e-003       
6.953125e+001       5.996704e-003       
6.992188e+001       6.351471e-003       
7.031250e+001       5.390167e-003       
7.070313e+001       7.633209e-003       
7.109375e+001       6.694794e-003       
7.148438e+001       7.598877e-003       
7.187500e+001       5.596161e-003       
7.226563e+001       5.321503e-003       
7.265625e+001       5.653381e-003       
7.304688e+001       6.820679e-003       
7.343750e+001       8.354187e-003       
7.382813e+001       7.942200e-003       
7.421875e+001       8.731842e-003       
7.460938e+001       8.457184e-003       
7.500000e+001       7.564545e-003       
7.539063e+001       6.534576e-003       
7.578125e+001       8.605957e-003       
7.617188e+001       8.262634e-003       
7.656250e+001       5.653381e-003       
7.695313e+001       7.827759e-003       
7.734375e+001       7.690430e-003       
7.773438e+001       1.028824e-002       
7.812500e+001       8.285522e-003       
7.851563e+001       7.198334e-003       
7.890625e+001       7.164001e-003       
7.929688e+001       6.889343e-003       
7.968750e+001       6.820679e-003       
8.007813e+001       9.338379e-003       
8.046875e+001       6.980896e-003       
8.085938e+001       8.090973e-003       
8.125000e+001       7.907867e-003       
8.164063e+001       8.605957e-003       
8.203125e+001       8.480072e-003       
8.242188e+001       8.377075e-003       
8.281250e+001       9.132385e-003       
8.320313e+001       7.369995e-003       
8.359375e+001       8.628845e-003       
8.398438e+001       8.010864e-003       
8.437500e+001       7.186890e-003       
8.476563e+001       7.324219e-003       
8.515625e+001       7.289886e-003       
8.554688e+001       9.040833e-003       
8.593750e+001       8.502960e-003       
8.632813e+001       6.591797e-003       
8.671875e+001       7.404327e-003       
8.710938e+001       8.457184e-003       
8.750000e+001       8.308411e-003       
8.789063e+001       8.399963e-003       
8.828125e+001       8.525848e-003       
8.867188e+001       8.022308e-003       
8.906250e+001       9.063721e-003       
8.945313e+001       7.095337e-003       
8.984375e+001       8.777618e-003       
9.023438e+001       6.923676e-003       
9.062500e+001       8.663177e-003       
9.101563e+001       7.003784e-003       
9.140625e+001       9.990692e-003       
9.179688e+001       8.445740e-003       
9.218750e+001       8.365631e-003       
9.257813e+001       8.537292e-003       
9.296875e+001       7.873535e-003       
9.335938e+001       8.022308e-003       
9.375000e+001       9.521484e-003       
9.414063e+001       9.578705e-003       
9.453125e+001       1.009369e-002       
9.492188e+001       9.601593e-003       
9.531250e+001       8.148193e-003       
9.570313e+001       1.070023e-002       
9.609375e+001       1.012802e-002       
9.648438e+001       8.583069e-003       
9.687500e+001       9.990692e-003       
9.726563e+001       1.057434e-002       
9.765625e+001       8.754730e-003       
9.804688e+001       1.009369e-002       
9.843750e+001       9.258270e-003       
9.882813e+001       9.418488e-003       
9.921875e+001       7.049561e-003       
9.960938e+001       9.544373e-003       
1.000000e+002       7.919312e-003       
1.003906e+002       8.319855e-003       
1.007813e+002       1.199341e-002       
1.011719e+002       9.922028e-003       
1.015625e+002       1.067734e-002       
1.019531e+002       9.143829e-003       
1.023438e+002       1.042557e-002       
1.027344e+002       1.084900e-002       
1.031250e+002       9.189606e-003       
1.035156e+002       1.152420e-002       
1.039063e+002       1.066589e-002       
1.042969e+002       9.304047e-003       
1.046875e+002       1.028824e-002       
1.050781e+002       9.876251e-003       
1.054688e+002       1.008224e-002       
1.058594e+002       9.864807e-003       
1.062500e+002       9.487152e-003       
1.066406e+002       1.266861e-002       
1.070313e+002       1.162720e-002       
1.074219e+002       9.773254e-003       
1.078125e+002       1.105499e-002       
1.082031e+002       9.120941e-003       
1.085938e+002       1.049423e-002       
1.089844e+002       1.289749e-002       
1.093750e+002       1.036835e-002       
1.097656e+002       1.309204e-002       
1.101563e+002       9.853363e-003       
1.105469e+002       1.021957e-002       
1.109375e+002       1.148987e-002       
1.113281e+002       1.337814e-002       
1.117188e+002       1.174164e-002       
1.121094e+002       1.134109e-002       
1.125000e+002       1.114655e-002       
1.128906e+002       1.127243e-002       
1.132813e+002       1.173019e-002       
1.136719e+002       9.899139e-003       
1.140625e+002       1.388168e-002       
1.144531e+002       9.590149e-003       
1.148438e+002       1.033401e-002       
1.152344e+002       1.128387e-002       
1.156250e+002       1.247406e-002       
1.160156e+002       1.051712e-002       
1.164063e+002       1.122665e-002       
1.167969e+002       1.066589e-002       
1.171875e+002       1.087189e-002       
1.175781e+002       1.036835e-002       
1.179688e+002       8.914948e-003       
1.183594e+002       1.126099e-002       
1.187500e+002       1.322937e-002       
1.191406e+002       1.254272e-002       
1.195313e+002       1.028824e-002       
1.199219e+002       1.254272e-002       
1.203125e+002       1.259995e-002       
1.207031e+002       1.024246e-002       
1.210938e+002       1.002502e-002       
1.214844e+002       9.716034e-003       
1.218750e+002       1.128387e-002       
1.222656e+002       1.161575e-002       
1.226563e+002       1.110077e-002       
1.230469e+002       1.015091e-002       
1.234375e+002       1.203918e-002       
1.238281e+002       1.079178e-002       
1.242188e+002       1.089478e-002       
1.246094e+002       1.221085e-002       
1.250000e+002       1.295471e-002       
1.253906e+002       1.176453e-002       
1.257813e+002       1.407623e-002       
1.261719e+002       1.320648e-002       
1.265625e+002       1.530075e-002       
1.269531e+002       1.111221e-002       
1.273438e+002       1.127243e-002       
1.277344e+002       1.551819e-002       
1.281250e+002       1.257706e-002       
1.285156e+002       1.309204e-002       
1.289063e+002       1.368713e-002       
1.292969e+002       1.457977e-002       
1.296875e+002       1.328659e-002       
1.300781e+002       1.321793e-002       
1.304688e+002       1.152420e-002       
1.308594e+002       1.066589e-002       
1.312500e+002       1.280594e-002       
1.316406e+002       1.203918e-002       
1.320313e+002       1.333237e-002       
1.324219e+002       9.212494e-003       
1.328125e+002       1.062012e-002       
1.332031e+002       1.308060e-002       
1.335938e+002       1.478577e-002       
1.339844e+002       9.967804e-003       
1.343750e+002       1.279449e-002       
1.347656e+002       1.376724e-002       
1.351563e+002       1.276016e-002       
1.355469e+002       1.435089e-002       
1.359375e+002       1.190186e-002       
1.363281e+002       1.382446e-002       
1.367188e+002       1.467133e-002       
1.371094e+002       1.198196e-002       
1.375000e+002       1.395035e-002       
1.378906e+002       1.274872e-002       
1.382813e+002       1.350403e-002       
1.386719e+002       1.040268e-002       
1.390625e+002       1.217651e-002       
1.394531e+002       1.605606e-002       
1.398438e+002       1.270294e-002       
1.402344e+002       1.444244e-002       
1.406250e+002       1.312637e-002       
1.410156e+002       1.251984e-002       
1.414063e+002       1.324081e-002       
1.417969e+002       1.452255e-002       
1.421875e+002       1.366425e-002       
1.425781e+002       1.494598e-002       
1.429688e+002       1.400757e-002       
1.433594e+002       1.215363e-002       
1.437500e+002       1.168442e-002       
1.441406e+002       1.300049e-002       
1.445313e+002       1.381302e-002       
1.449219e+002       1.293182e-002       
1.453125e+002       1.165009e-002       
1.457031e+002       1.321793e-002       
1.460938e+002       1.586151e-002       
1.464844e+002       1.354980e-002       
1.468750e+002       1.318359e-002       
1.472656e+002       1.382446e-002       
1.476563e+002       1.427078e-002       
1.480469e+002       1.490021e-002       
1.484375e+002       1.160431e-002       
1.488281e+002       1.475143e-002       
1.492188e+002       1.423645e-002       
1.496094e+002       1.465988e-002       
1.500000e+002       1.302338e-002       
1.503906e+002       1.572418e-002       
1.507813e+002       1.556396e-002       
1.511719e+002       1.225662e-002       
1.515625e+002       1.313782e-002       
1.519531e+002       1.240540e-002       
1.523438e+002       1.292038e-002       
1.527344e+002       1.303482e-002       
1.531250e+002       1.274872e-002       
1.535156e+002       1.401901e-002       
1.539063e+002       1.374435e-002       
1.542969e+002       1.202774e-002       
1.546875e+002       1.461411e-002       
1.550781e+002       1.516342e-002       
1.554688e+002       1.377869e-002       
1.558594e+002       1.319504e-002       
1.562500e+002       1.256561e-002       
1.566406e+002       1.536942e-002       
1.570313e+002       1.491165e-002       
1.574219e+002       1.391602e-002       
1.578125e+002       1.471710e-002       
1.582031e+002       1.343536e-002       
1.585938e+002       1.546097e-002       
1.589844e+002       1.224518e-002       
1.593750e+002       1.591873e-002       
1.597656e+002       1.483154e-002       
1.601563e+002       1.510620e-002       
1.605469e+002       1.374435e-002       
1.609375e+002       1.639938e-002       
1.613281e+002       1.520920e-002       
1.617188e+002       1.436234e-002       
1.621094e+002       1.485443e-002       
1.625000e+002       1.542664e-002       
1.628906e+002       1.516342e-002       
1.632813e+002       1.367569e-002       
1.636719e+002       1.383591e-002       
1.640625e+002       1.334381e-002       
1.644531e+002       1.517487e-002       
1.648438e+002       1.646805e-002       
1.652344e+002       1.287460e-002       
1.656250e+002       1.676559e-002       
1.660156e+002       1.713181e-002       
1.664063e+002       1.691437e-002       
1.667969e+002       1.499176e-002       
1.671875e+002       1.525497e-002       
1.675781e+002       1.622772e-002       
1.679688e+002       1.685715e-002       
1.683594e+002       1.709747e-002       
1.687500e+002       1.506042e-002       
1.691406e+002       1.544952e-002       
1.695313e+002       1.661682e-002       
1.699219e+002       1.560974e-002       
1.703125e+002       1.556396e-002       
1.707031e+002       1.396179e-002       
1.710938e+002       1.382446e-002       
1.714844e+002       1.457977e-002       
1.718750e+002       1.708603e-002       
1.722656e+002       1.530075e-002       
1.726563e+002       1.375580e-002       
1.730469e+002       1.480865e-002       
1.734375e+002       1.578140e-002       
1.738281e+002       1.405334e-002       
1.742188e+002       1.515198e-002       
1.746094e+002       1.707458e-002       
1.750000e+002       1.527786e-002       
1.753906e+002       1.794434e-002       
1.757813e+002       1.551819e-002       
1.761719e+002       1.425934e-002       
1.765625e+002       1.708603e-002       
1.769531e+002       1.516342e-002       
1.773438e+002       1.683426e-002       
1.777344e+002       1.819611e-002       
1.781250e+002       1.473999e-002       
1.785156e+002       1.438522e-002       
1.789063e+002       1.524353e-002       
1.792969e+002       1.380157e-002       
1.796875e+002       1.594162e-002       
1.800781e+002       1.642227e-002       
1.804688e+002       1.520920e-002       
1.808594e+002       1.393890e-002       
1.812500e+002       1.643372e-002       
1.816406e+002       1.683426e-002       
1.820313e+002       1.628494e-002       
1.824219e+002       1.583862e-002       
1.828125e+002       1.483154e-002       
1.832031e+002       1.598740e-002       
1.835938e+002       1.540375e-002       
1.839844e+002       1.620483e-002       
1.843750e+002       1.599884e-002       
1.847656e+002       1.345825e-002       
1.851563e+002       1.523209e-002       
1.855469e+002       1.492310e-002       
1.859375e+002       1.696014e-002       
1.863281e+002       1.341248e-002       
1.867188e+002       1.667404e-002       
1.871094e+002       1.563263e-002       
1.875000e+002       1.494598e-002       
1.878906e+002       1.475143e-002       
1.882813e+002       1.475143e-002       
1.886719e+002       1.484299e-002       
1.890625e+002       1.589584e-002       
1.894531e+002       1.557541e-002       
1.898438e+002       1.628494e-002       
1.902344e+002       1.707458e-002       
1.906250e+002       1.741791e-002       
1.910156e+002       1.631927e-002       
1.914063e+002       1.807022e-002       
1.917969e+002       1.464844e-002       
1.921875e+002       1.657104e-002       
1.925781e+002       1.679993e-002       
1.929688e+002       1.610184e-002       
1.933594e+002       1.603317e-002       
1.937500e+002       1.645660e-002       
1.941406e+002       1.745224e-002       
1.945313e+002       1.834488e-002       
1.949219e+002       1.613617e-002       
1.953125e+002       1.636505e-002       
1.957031e+002       1.482010e-002       
1.960938e+002       1.816177e-002       
1.964844e+002       1.581573e-002       
1.968750e+002       1.519775e-002       
1.972656e+002       1.769257e-002       
1.976563e+002       1.652527e-002       
1.980469e+002       1.604462e-002       
1.984375e+002       1.659393e-002       
1.988281e+002       1.717758e-002       
1.992188e+002       1.417923e-002       
1.996094e+002       1.607895e-002       
2.000000e+002       1.551819e-002       
2.003906e+002       1.630783e-002       
2.007813e+002       1.559830e-002       
2.011719e+002       1.516342e-002       
2.015625e+002       1.542664e-002       
2.019531e+002       1.678848e-002       
2.023438e+002       1.785278e-002       
2.027344e+002       1.595306e-002       
2.031250e+002       1.642227e-002       
2.035156e+002       1.766968e-002       
2.039063e+002       1.724625e-002       
2.042969e+002       1.702881e-002       
2.046875e+002       1.734924e-002       
2.050781e+002       1.665115e-002       
2.054688e+002       1.568985e-002       
2.058594e+002       1.566696e-002       
2.062500e+002       1.636505e-002       
2.066406e+002       1.883698e-002       
2.070313e+002       1.690292e-002       
2.074219e+002       1.538086e-002       
2.078125e+002       1.359558e-002       
2.082031e+002       1.593018e-002       
2.085938e+002       1.749802e-002       
2.089844e+002       1.595306e-002       
2.093750e+002       1.488876e-002       
2.097656e+002       1.836777e-002       
2.101563e+002       1.559830e-002       
2.105469e+002       1.658249e-002       
2.109375e+002       1.702881e-002       
2.113281e+002       1.544952e-002       
2.117188e+002       1.515198e-002       
2.121094e+002       1.697159e-002       
2.125000e+002       1.314926e-002       
2.128906e+002       1.636505e-002       
2.132813e+002       1.799011e-002       
2.136719e+002       1.630783e-002       
2.140625e+002       1.625061e-002       
2.144531e+002       1.782990e-002       
2.148438e+002       1.515198e-002       
2.152344e+002       1.674271e-002       
2.156250e+002       1.921463e-002       
2.160156e+002       1.582718e-002       
2.164063e+002       1.551819e-002       
2.167969e+002       1.506042e-002       
2.171875e+002       1.593018e-002       
2.175781e+002       1.722336e-002       
2.179688e+002       1.650238e-002       
2.183594e+002       1.675415e-002       
2.187500e+002       1.896286e-002       
2.191406e+002       1.710892e-002       
2.195313e+002       1.398468e-002       
2.199219e+002       1.724625e-002       
2.203125e+002       1.702881e-002       
2.207031e+002       1.708603e-002       
2.210938e+002       1.739502e-002       
2.214844e+002       1.785278e-002       
2.218750e+002       1.802444e-002       
2.222656e+002       1.857376e-002       
2.226563e+002       1.723480e-002       
2.230469e+002       1.682281e-002       
2.234375e+002       1.649094e-002       
2.238281e+002       1.760101e-002       
2.242188e+002       1.770401e-002       
2.246094e+002       1.655960e-002       
2.250000e+002       1.483154e-002       
2.253906e+002       1.528931e-002       
2.257813e+002       1.704025e-002       
2.261719e+002       1.556396e-002       
2.265625e+002       1.856232e-002       
2.269531e+002       1.702881e-002       
2.273438e+002       1.748657e-002       
2.277344e+002       1.819611e-002       
2.281250e+002       1.773834e-002       
2.285156e+002       1.760101e-002       
2.289063e+002       1.734924e-002       
2.292969e+002       1.643372e-002       
2.296875e+002       1.559830e-002       
2.300781e+002       1.881409e-002       
2.304688e+002       1.865387e-002       
2.308594e+002       1.794434e-002       
2.312500e+002       1.844788e-002       
2.316406e+002       1.840210e-002       
2.320313e+002       1.831055e-002       
2.324219e+002       1.604462e-002       
2.328125e+002       1.517487e-002       
2.332031e+002       1.609039e-002       
2.335938e+002       1.705170e-002       
2.339844e+002       1.810455e-002       
2.343750e+002       1.671982e-002       
2.347656e+002       1.731491e-002       
2.351563e+002       1.824188e-002       
2.355469e+002       1.808167e-002       
2.359375e+002       1.744080e-002       
2.363281e+002       1.818466e-002       
2.367188e+002       1.721191e-002       
2.371094e+002       1.714325e-002       
2.375000e+002       1.691437e-002       
2.378906e+002       1.833344e-002       
2.382813e+002       1.882553e-002       
2.386719e+002       1.774979e-002       
2.390625e+002       1.631927e-002       
2.394531e+002       1.762390e-002       
2.398438e+002       1.929474e-002       
2.402344e+002       1.828766e-002       
2.406250e+002       1.912308e-002       
2.410156e+002       1.934052e-002       
2.414063e+002       1.915741e-002       
2.417969e+002       1.653671e-002       
2.421875e+002       1.990128e-002       
2.425781e+002       1.791000e-002       
2.429688e+002       1.675415e-002       
2.433594e+002       1.826477e-002       
2.437500e+002       1.785278e-002       
2.441406e+002       1.601028e-002       
2.445313e+002       1.929474e-002       
2.449219e+002       1.849365e-002       
2.453125e+002       1.757813e-002       
2.457031e+002       1.779556e-002       
2.460938e+002       1.753235e-002       
2.464844e+002       1.802444e-002       
2.468750e+002       1.748657e-002       
2.472656e+002       1.764679e-002       
2.476563e+002       1.697159e-002       
2.480469e+002       2.111435e-002       
2.484375e+002       1.937485e-002       
2.488281e+002       1.766968e-002       
2.492188e+002       1.696014e-002       
2.496094e+002       1.601028e-002       
2.500000e+002       1.808167e-002       
2.503906e+002       1.804733e-002       
2.507813e+002       1.784134e-002       
2.511719e+002       1.826477e-002       
2.515625e+002       1.876831e-002       
2.519531e+002       1.893997e-002       
2.523438e+002       1.685715e-002       
2.527344e+002       2.053070e-002       
2.531250e+002       1.649094e-002       
2.535156e+002       1.797867e-002       
2.539063e+002       1.903152e-002       
2.542969e+002       1.749802e-002       
2.546875e+002       1.693726e-002       
2.550781e+002       1.717758e-002       
2.554688e+002       1.945496e-002       
2.558594e+002       1.802444e-002       
2.562500e+002       1.696014e-002       
2.566406e+002       1.820755e-002       
2.570313e+002       1.924896e-002       
2.574219e+002       1.765823e-002       
2.578125e+002       1.904297e-002       
2.582031e+002       1.843643e-002       
2.585938e+002       1.745224e-002       
2.589844e+002       1.845932e-002       
2.593750e+002       1.946640e-002       
2.597656e+002       1.645660e-002       
2.601563e+002       1.919174e-002       
2.605469e+002       2.113724e-002       
2.609375e+002       2.090836e-002       
2.613281e+002       1.782990e-002       
2.617188e+002       1.929474e-002       
2.621094e+002       1.922607e-002       
2.625000e+002       1.630783e-002       
2.628906e+002       1.613617e-002       
2.632813e+002       1.848221e-002       
2.636719e+002       1.784134e-002       
2.640625e+002       1.631927e-002       
2.644531e+002       1.940918e-002       
2.648438e+002       1.881409e-002       
2.652344e+002       1.725769e-002       
2.656250e+002       2.006149e-002       
2.660156e+002       1.875687e-002       
2.664063e+002       1.887131e-002       
2.667969e+002       1.832199e-002       
2.671875e+002       2.065659e-002       
2.675781e+002       1.866531e-002       
2.679688e+002       1.839066e-002       
2.683594e+002       1.826477e-002       
2.687500e+002       1.907730e-002       
2.691406e+002       1.786423e-002       
2.695313e+002       1.883698e-002       
2.699219e+002       1.890564e-002       
2.703125e+002       1.986694e-002       
2.707031e+002       1.586151e-002       
2.710938e+002       2.051926e-002       
2.714844e+002       1.763535e-002       
2.718750e+002       1.721191e-002       
2.722656e+002       1.705170e-002       
2.726563e+002       1.807022e-002       
2.730469e+002       1.861954e-002       
2.734375e+002       1.891708e-002       
2.738281e+002       1.829910e-002       
2.742188e+002       1.831055e-002       
2.746094e+002       1.804733e-002       
2.750000e+002       1.777267e-002       
2.753906e+002       1.903152e-002       
2.757813e+002       1.987839e-002       
2.761719e+002       1.937485e-002       
2.765625e+002       1.686859e-002       
2.769531e+002       1.945496e-002       
2.773438e+002       1.683426e-002       
2.777344e+002       1.772690e-002       
2.781250e+002       2.032471e-002       
2.785156e+002       1.986694e-002       
2.789063e+002       1.873398e-002       
2.792969e+002       1.834488e-002       
2.796875e+002       1.625061e-002       
2.800781e+002       1.923752e-002       
2.804688e+002       1.802444e-002       
2.808594e+002       1.716614e-002       
2.812500e+002       1.884842e-002       
2.816406e+002       2.065659e-002       
2.820313e+002       1.926041e-002       
2.824219e+002       1.810455e-002       
2.828125e+002       1.871109e-002       
2.832031e+002       1.732635e-002       
2.835938e+002       1.638794e-002       
2.839844e+002       1.902008e-002       
2.843750e+002       1.839066e-002       
2.847656e+002       1.808167e-002       
2.851563e+002       2.014160e-002       
2.855469e+002       1.852798e-002       
2.859375e+002       1.835632e-002       
2.863281e+002       1.665115e-002       
2.867188e+002       1.812744e-002       
2.871094e+002       1.659393e-002       
2.875000e+002       2.061081e-002       
2.878906e+002       2.108002e-002       
2.882813e+002       1.835632e-002       
2.886719e+002       2.079391e-002       
2.890625e+002       1.927185e-002       
2.894531e+002       1.987839e-002       
2.898438e+002       1.676559e-002       
2.902344e+002       1.896286e-002       
2.906250e+002       1.986694e-002       
2.910156e+002       2.018738e-002       
2.914063e+002       1.682281e-002       
2.917969e+002       1.872253e-002       
2.921875e+002       1.849365e-002       
2.925781e+002       1.868820e-002       
2.929688e+002       1.757813e-002       
2.933594e+002       2.104568e-002       
2.937500e+002       1.820755e-002       
2.941406e+002       1.825333e-002       
2.945313e+002       1.859665e-002       
2.949219e+002       1.928329e-002       
2.953125e+002       1.892853e-002       
2.957031e+002       1.682281e-002       
2.960938e+002       1.797867e-002       
2.964844e+002       1.807022e-002       
2.968750e+002       1.778412e-002       
2.972656e+002       1.939774e-002       
2.976563e+002       2.117157e-002       
2.980469e+002       2.010727e-002       
2.984375e+002       1.892853e-002       
2.988281e+002       2.272797e-002       
2.992188e+002       1.811600e-002       
2.996094e+002       1.926041e-002       
3.000000e+002       1.998138e-002       
3.003906e+002       1.726913e-002       
3.007813e+002       1.819611e-002       
3.011719e+002       2.015305e-002       
3.015625e+002       2.129745e-002       
3.019531e+002       1.754379e-002       
3.023438e+002       2.162933e-002       
3.027344e+002       1.947784e-002       
3.031250e+002       2.003860e-002       
3.035156e+002       1.877975e-002       
3.039063e+002       1.740646e-002       
3.042969e+002       1.669693e-002       
3.046875e+002       1.756668e-002       
3.050781e+002       1.999283e-002       
3.054688e+002       1.865387e-002       
3.058594e+002       1.872253e-002       
3.062500e+002       1.791000e-002       
3.066406e+002       1.920319e-002       
3.070313e+002       1.888275e-002       
3.074219e+002       1.934052e-002       
3.078125e+002       1.975250e-002       
3.082031e+002       1.772690e-002       
3.085938e+002       1.907730e-002       
3.089844e+002       1.942062e-002       
3.093750e+002       1.993561e-002       
3.097656e+002       1.879120e-002       
3.101563e+002       1.928329e-002       
3.105469e+002       2.093124e-002       
3.109375e+002       2.059937e-002       
3.113281e+002       1.904297e-002       
3.117188e+002       1.670837e-002       
3.121094e+002       1.773834e-002       
3.125000e+002       1.726913e-002       
3.128906e+002       1.866531e-002       
3.132813e+002       1.803589e-002       
3.136719e+002       1.845932e-002       
3.140625e+002       2.293396e-002       
3.144531e+002       2.065659e-002       
3.148438e+002       1.987839e-002       
3.152344e+002       1.871109e-002       
3.156250e+002       2.046204e-002       
3.160156e+002       2.018738e-002       
3.164063e+002       2.002716e-002       
3.167969e+002       1.765823e-002       
3.171875e+002       2.201843e-002       
3.175781e+002       1.982117e-002       
3.179688e+002       1.745224e-002       
3.183594e+002       1.943207e-002       
