Calculated Z (nm)   Deflection {nN)     
3.164063e+001       -1.738586e-001      
3.203125e+001       -1.700706e-001      
3.242188e+001       -1.733208e-001      
3.281250e+001       -1.701622e-001      
3.320313e+001       -1.720390e-001      
3.359375e+001       -1.705742e-001      
3.398438e+001       -1.697731e-001      
3.437500e+001       -1.702194e-001      
3.476563e+001       -1.708374e-001      
3.515625e+001       -1.720505e-001      
3.554688e+001       -1.703453e-001      
3.593750e+001       -1.687889e-001      
3.632813e+001       -1.671638e-001      
3.671875e+001       -1.708717e-001      
3.710938e+001       -1.704369e-001      
3.750000e+001       -1.683655e-001      
3.789063e+001       -1.700134e-001      
3.828125e+001       -1.691780e-001      
3.867188e+001       -1.694527e-001      
3.906250e+001       -1.654358e-001      
3.945313e+001       -1.672096e-001      
3.984375e+001       -1.651840e-001      
4.023438e+001       -1.681252e-001      
4.062500e+001       -1.649437e-001      
4.101563e+001       -1.679993e-001      
4.140625e+001       -1.621971e-001      
4.179688e+001       -1.648979e-001      
4.218750e+001       -1.651497e-001      
4.257813e+001       -1.661339e-001      
4.296875e+001       -1.648293e-001      
4.335938e+001       -1.659508e-001      
4.375000e+001       -1.665916e-001      
4.414063e+001       -1.638451e-001      
4.453125e+001       -1.651382e-001      
4.492188e+001       -1.657562e-001      
4.531250e+001       -1.641426e-001      
4.570313e+001       -1.665573e-001      
4.609375e+001       -1.668777e-001      
4.648438e+001       -1.633873e-001      
4.687500e+001       -1.608696e-001      
4.726563e+001       -1.629524e-001      
4.765625e+001       -1.606293e-001      
4.804688e+001       -1.604347e-001      
4.843750e+001       -1.629181e-001      
4.882813e+001       -1.612015e-001      
4.921875e+001       -1.650009e-001      
4.960938e+001       -1.617393e-001      
5.000000e+001       -1.609383e-001      
5.039063e+001       -1.619339e-001      
5.078125e+001       -1.629753e-001      
5.117188e+001       -1.615105e-001      
5.156250e+001       -1.594162e-001      
5.195313e+001       -1.594276e-001      
5.234375e+001       -1.620140e-001      
5.273438e+001       -1.590157e-001      
5.312500e+001       -1.597710e-001      
5.351563e+001       -1.632271e-001      
5.390625e+001       -1.581917e-001      
5.429688e+001       -1.588783e-001      
5.468750e+001       -1.628380e-001      
5.507813e+001       -1.606064e-001      
5.546875e+001       -1.589127e-001      
5.585938e+001       -1.582832e-001      
5.625000e+001       -1.615562e-001      
5.664063e+001       -1.572876e-001      
5.703125e+001       -1.551361e-001      
5.742188e+001       -1.593132e-001      
5.781250e+001       -1.585464e-001      
5.820313e+001       -1.569786e-001      
5.859375e+001       -1.563721e-001      
5.898438e+001       -1.581001e-001      
5.937500e+001       -1.559715e-001      
5.976563e+001       -1.563606e-001      
6.015625e+001       -1.582718e-001      
6.054688e+001       -1.574478e-001      
6.093750e+001       -1.566238e-001      
6.132813e+001       -1.528473e-001      
6.171875e+001       -1.568069e-001      
6.210938e+001       -1.551361e-001      
6.250000e+001       -1.557655e-001      
6.289063e+001       -1.575508e-001      
6.328125e+001       -1.550331e-001      
6.367188e+001       -1.559944e-001      
6.406250e+001       -1.585579e-001      
6.445313e+001       -1.584778e-001      
6.484375e+001       -1.530533e-001      
6.523438e+001       -1.523552e-001      
6.562500e+001       -1.532936e-001      
6.601563e+001       -1.548271e-001      
6.640625e+001       -1.559486e-001      
6.679688e+001       -1.570587e-001      
6.718750e+001       -1.550789e-001      
6.757813e+001       -1.545296e-001      
6.796875e+001       -1.550446e-001      
6.835938e+001       -1.530304e-001      
6.875000e+001       -1.521263e-001      
6.914063e+001       -1.528015e-001      
6.953125e+001       -1.507759e-001      
6.992188e+001       -1.540833e-001      
7.031250e+001       -1.526527e-001      
7.070313e+001       -1.522751e-001      
7.109375e+001       -1.505814e-001      
7.148438e+001       -1.525269e-001      
7.187500e+001       -1.533394e-001      
7.226563e+001       -1.488762e-001      
7.265625e+001       -1.495171e-001      
7.304688e+001       -1.535225e-001      
7.343750e+001       -1.543808e-001      
7.382813e+001       -1.490021e-001      
7.421875e+001       -1.523552e-001      
7.460938e+001       -1.514854e-001      
7.500000e+001       -1.512337e-001      
7.539063e+001       -1.494370e-001      
7.578125e+001       -1.519432e-001      
7.617188e+001       -1.517944e-001      
7.656250e+001       -1.510277e-001      
7.695313e+001       -1.489449e-001      
7.734375e+001       -1.493225e-001      
7.773438e+001       -1.497002e-001      
7.812500e+001       -1.497688e-001      
7.851563e+001       -1.500778e-001      
7.890625e+001       -1.505013e-001      
7.929688e+001       -1.507301e-001      
7.968750e+001       -1.513939e-001      
8.007813e+001       -1.479034e-001      
8.046875e+001       -1.503296e-001      
8.085938e+001       -1.497688e-001      
8.125000e+001       -1.497345e-001      
8.164063e+001       -1.494026e-001      
8.203125e+001       -1.480064e-001      
8.242188e+001       -1.503525e-001      
8.281250e+001       -1.502037e-001      
8.320313e+001       -1.478348e-001      
8.359375e+001       -1.493683e-001      
8.398438e+001       -1.498260e-001      
8.437500e+001       -1.475601e-001      
8.476563e+001       -1.495399e-001      
8.515625e+001       -1.486931e-001      
8.554688e+001       -1.479836e-001      
8.593750e+001       -1.493225e-001      
8.632813e+001       -1.511192e-001      
8.671875e+001       -1.478920e-001      
8.710938e+001       -1.442986e-001      
8.750000e+001       -1.499405e-001      
8.789063e+001       -1.467590e-001      
8.828125e+001       -1.474686e-001      
8.867188e+001       -1.472740e-001      
8.906250e+001       -1.484642e-001      
8.945313e+001       -1.476746e-001      
8.984375e+001       -1.469650e-001      
9.023438e+001       -1.470337e-001      
9.062500e+001       -1.461067e-001      
9.101563e+001       -1.447105e-001      
9.140625e+001       -1.457977e-001      
9.179688e+001       -1.469536e-001      
9.218750e+001       -1.449394e-001      
9.257813e+001       -1.467361e-001      
9.296875e+001       -1.466560e-001      
9.335938e+001       -1.441269e-001      
9.375000e+001       -1.438866e-001      
9.414063e+001       -1.469193e-001      
9.453125e+001       -1.457291e-001      
9.492188e+001       -1.468964e-001      
9.531250e+001       -1.448936e-001      
9.570313e+001       -1.455917e-001      
9.609375e+001       -1.454887e-001      
9.648438e+001       -1.461639e-001      
9.687500e+001       -1.470337e-001      
9.726563e+001       -1.405907e-001      
9.765625e+001       -1.433029e-001      
9.804688e+001       -1.457176e-001      
9.843750e+001       -1.433716e-001      
9.882813e+001       -1.441612e-001      
9.921875e+001       -1.412773e-001      
9.960938e+001       -1.434860e-001      
1.000000e+002       -1.458321e-001      
1.003906e+002       -1.439667e-001      
1.007813e+002       -1.410828e-001      
1.011719e+002       -1.427879e-001      
1.015625e+002       -1.419067e-001      
1.019531e+002       -1.424332e-001      
1.023438e+002       -1.417580e-001      
1.027344e+002       -1.414032e-001      
1.031250e+002       -1.422844e-001      
1.035156e+002       -1.409111e-001      
1.039063e+002       -1.421700e-001      
1.042969e+002       -1.423187e-001      
1.046875e+002       -1.424446e-001      
1.050781e+002       -1.383820e-001      
1.054688e+002       -1.410942e-001      
1.058594e+002       -1.427879e-001      
1.062500e+002       -1.418495e-001      
1.066406e+002       -1.427765e-001      
1.070313e+002       -1.389999e-001      
1.074219e+002       -1.420784e-001      
1.078125e+002       -1.431656e-001      
1.082031e+002       -1.397438e-001      
1.085938e+002       -1.426964e-001      
1.089844e+002       -1.412659e-001      
1.093750e+002       -1.420555e-001      
1.097656e+002       -1.410255e-001      
1.101563e+002       -1.406479e-001      
1.105469e+002       -1.388512e-001      
1.109375e+002       -1.395721e-001      
1.113281e+002       -1.399384e-001      
1.117188e+002       -1.423302e-001      
1.121094e+002       -1.364822e-001      
1.125000e+002       -1.429367e-001      
1.128906e+002       -1.414833e-001      
1.132813e+002       -1.388969e-001      
1.136719e+002       -1.405907e-001      
1.140625e+002       -1.404762e-001      
1.144531e+002       -1.404305e-001      
1.148438e+002       -1.388969e-001      
1.152344e+002       -1.368599e-001      
1.156250e+002       -1.386566e-001      
1.160156e+002       -1.395836e-001      
1.164063e+002       -1.386108e-001      
1.167969e+002       -1.395721e-001      
1.171875e+002       -1.426849e-001      
1.175781e+002       -1.417236e-001      
1.179688e+002       -1.397438e-001      
1.183594e+002       -1.403618e-001      
1.187500e+002       -1.376953e-001      
1.191406e+002       -1.388855e-001      
1.195313e+002       -1.393661e-001      
1.199219e+002       -1.402359e-001      
1.203125e+002       -1.406593e-001      
1.207031e+002       -1.385880e-001      
1.210938e+002       -1.387024e-001      
1.214844e+002       -1.349144e-001      
1.218750e+002       -1.343422e-001      
1.222656e+002       -1.392288e-001      
1.226563e+002       -1.378441e-001      
1.230469e+002       -1.374893e-001      
1.234375e+002       -1.369400e-001      
1.238281e+002       -1.412659e-001      
1.242188e+002       -1.363564e-001      
1.246094e+002       -1.392288e-001      
1.250000e+002       -1.394920e-001      
1.253906e+002       -1.386337e-001      
1.257813e+002       -1.397896e-001      
1.261719e+002       -1.379471e-001      
1.265625e+002       -1.407280e-001      
1.269531e+002       -1.372604e-001      
1.273438e+002       -1.384392e-001      
1.277344e+002       -1.358185e-001      
1.281250e+002       -1.364136e-001      
1.285156e+002       -1.372375e-001      
1.289063e+002       -1.386909e-001      
1.292969e+002       -1.401787e-001      
1.296875e+002       -1.384621e-001      
1.300781e+002       -1.347771e-001      
1.304688e+002       -1.354523e-001      
1.308594e+002       -1.372490e-001      
1.312500e+002       -1.374664e-001      
1.316406e+002       -1.383133e-001      
1.320313e+002       -1.384048e-001      
1.324219e+002       -1.349373e-001      
1.328125e+002       -1.338501e-001      
1.332031e+002       -1.365623e-001      
1.335938e+002       -1.367683e-001      
1.339844e+002       -1.370888e-001      
1.343750e+002       -1.372604e-001      
1.347656e+002       -1.355209e-001      
1.351563e+002       -1.344337e-001      
1.355469e+002       -1.383247e-001      
1.359375e+002       -1.360130e-001      
1.363281e+002       -1.354752e-001      
1.367188e+002       -1.350517e-001      
1.371094e+002       -1.341934e-001      
1.375000e+002       -1.299934e-001      
1.378906e+002       -1.375008e-001      
1.382813e+002       -1.331520e-001      
1.386719e+002       -1.342964e-001      
1.390625e+002       -1.352806e-001      
1.394531e+002       -1.329689e-001      
1.398438e+002       -1.357841e-001      
1.402344e+002       -1.402473e-001      
1.406250e+002       -1.351433e-001      
1.410156e+002       -1.351318e-001      
1.414063e+002       -1.337128e-001      
1.417969e+002       -1.338387e-001      
1.421875e+002       -1.324768e-001      
1.425781e+002       -1.334381e-001      
1.429688e+002       -1.343536e-001      
1.433594e+002       -1.330833e-001      
1.437500e+002       -1.345367e-001      
1.441406e+002       -1.362877e-001      
1.445313e+002       -1.327629e-001      
1.449219e+002       -1.351318e-001      
1.453125e+002       -1.333351e-001      
1.457031e+002       -1.335869e-001      
1.460938e+002       -1.336441e-001      
1.464844e+002       -1.363335e-001      
1.468750e+002       -1.375580e-001      
1.472656e+002       -1.371346e-001      
1.476563e+002       -1.353264e-001      
1.480469e+002       -1.310005e-001      
1.484375e+002       -1.329803e-001      
1.488281e+002       -1.323853e-001      
1.492188e+002       -1.358757e-001      
1.496094e+002       -1.344223e-001      
1.500000e+002       -1.296387e-001      
1.503906e+002       -1.326714e-001      
1.507813e+002       -1.356354e-001      
1.511719e+002       -1.314812e-001      
1.515625e+002       -1.319275e-001      
1.519531e+002       -1.329918e-001      
1.523438e+002       -1.305656e-001      
1.527344e+002       -1.319847e-001      
1.531250e+002       -1.333008e-001      
1.535156e+002       -1.315155e-001      
1.539063e+002       -1.321449e-001      
1.542969e+002       -1.310692e-001      
1.546875e+002       -1.291809e-001      
1.550781e+002       -1.306915e-001      
1.554688e+002       -1.313324e-001      
1.558594e+002       -1.307259e-001      
1.562500e+002       -1.324654e-001      
1.566406e+002       -1.323051e-001      
1.570313e+002       -1.332207e-001      
1.574219e+002       -1.320305e-001      
1.578125e+002       -1.321564e-001      
1.582031e+002       -1.320076e-001      
1.585938e+002       -1.329689e-001      
1.589844e+002       -1.330376e-001      
1.593750e+002       -1.321449e-001      
1.597656e+002       -1.313324e-001      
1.601563e+002       -1.360817e-001      
1.605469e+002       -1.337929e-001      
1.609375e+002       -1.347313e-001      
1.613281e+002       -1.294556e-001      
1.617188e+002       -1.326942e-001      
1.621094e+002       -1.306915e-001      
1.625000e+002       -1.309090e-001      
1.628906e+002       -1.321564e-001      
1.632813e+002       -1.306686e-001      
1.636719e+002       -1.315384e-001      
1.640625e+002       -1.324539e-001      
1.644531e+002       -1.271095e-001      
1.648438e+002       -1.328659e-001      
1.652344e+002       -1.348114e-001      
1.656250e+002       -1.330719e-001      
1.660156e+002       -1.324425e-001      
1.664063e+002       -1.300163e-001      
1.667969e+002       -1.337585e-001      
1.671875e+002       -1.317558e-001      
1.675781e+002       -1.325798e-001      
1.679688e+002       -1.325798e-001      
1.683594e+002       -1.310806e-001      
1.687500e+002       -1.312523e-001      
1.691406e+002       -1.306229e-001      
1.695313e+002       -1.301537e-001      
1.699219e+002       -1.305313e-001      
1.703125e+002       -1.324654e-001      
1.707031e+002       -1.336212e-001      
1.710938e+002       -1.284485e-001      
1.714844e+002       -1.286201e-001      
1.718750e+002       -1.300850e-001      
1.722656e+002       -1.306801e-001      
1.726563e+002       -1.303253e-001      
1.730469e+002       -1.286659e-001      
1.734375e+002       -1.252327e-001      
1.738281e+002       -1.265373e-001      
1.742188e+002       -1.291122e-001      
1.746094e+002       -1.273842e-001      
1.750000e+002       -1.281281e-001      
1.753906e+002       -1.314926e-001      
1.757813e+002       -1.309662e-001      
1.761719e+002       -1.265030e-001      
1.765625e+002       -1.282425e-001      
1.769531e+002       -1.275558e-001      
1.773438e+002       -1.265945e-001      
1.777344e+002       -1.274185e-001      
1.781250e+002       -1.270180e-001      
1.785156e+002       -1.307030e-001      
1.789063e+002       -1.303139e-001      
1.792969e+002       -1.261368e-001      
1.796875e+002       -1.291924e-001      
1.800781e+002       -1.318474e-001      
1.804688e+002       -1.301193e-001      
1.808594e+002       -1.268806e-001      
1.812500e+002       -1.303253e-001      
1.816406e+002       -1.336212e-001      
1.820313e+002       -1.308060e-001      
1.824219e+002       -1.298676e-001      
1.828125e+002       -1.278419e-001      
1.832031e+002       -1.313210e-001      
1.835938e+002       -1.299934e-001      
1.839844e+002       -1.291351e-001      
1.843750e+002       -1.295471e-001      
1.847656e+002       -1.250038e-001      
1.851563e+002       -1.284370e-001      
1.855469e+002       -1.267319e-001      
1.859375e+002       -1.281624e-001      
1.863281e+002       -1.337814e-001      
1.867188e+002       -1.241913e-001      
1.871094e+002       -1.273041e-001      
1.875000e+002       -1.302338e-001      
1.878906e+002       -1.307144e-001      
1.882813e+002       -1.281281e-001      
1.886719e+002       -1.291695e-001      
1.890625e+002       -1.269608e-001      
1.894531e+002       -1.305656e-001      
1.898438e+002       -1.315842e-001      
1.902344e+002       -1.310120e-001      
1.906250e+002       -1.290665e-001      
1.910156e+002       -1.274185e-001      
1.914063e+002       -1.267776e-001      
1.917969e+002       -1.288605e-001      
1.921875e+002       -1.289177e-001      
1.925781e+002       -1.286316e-001      
1.929688e+002       -1.275215e-001      
1.933594e+002       -1.294327e-001      
1.937500e+002       -1.308517e-001      
1.941406e+002       -1.270065e-001      
1.945313e+002       -1.273155e-001      
1.949219e+002       -1.273956e-001      
1.953125e+002       -1.291237e-001      
1.957031e+002       -1.273842e-001      
1.960938e+002       -1.284027e-001      
1.964844e+002       -1.264801e-001      
1.968750e+002       -1.280708e-001      
1.972656e+002       -1.259995e-001      
1.976563e+002       -1.256790e-001      
1.980469e+002       -1.267662e-001      
1.984375e+002       -1.243973e-001      
1.988281e+002       -1.244202e-001      
1.992188e+002       -1.235962e-001      
1.996094e+002       -1.310120e-001      
2.000000e+002       -1.257706e-001      
2.003906e+002       -1.258049e-001      
2.007813e+002       -1.274071e-001      
2.011719e+002       -1.281853e-001      
2.015625e+002       -1.249580e-001      
2.019531e+002       -1.269264e-001      
2.023438e+002       -1.268921e-001      
2.027344e+002       -1.241112e-001      
2.031250e+002       -1.259995e-001      
2.035156e+002       -1.291237e-001      
2.039063e+002       -1.293869e-001      
2.042969e+002       -1.254272e-001      
2.046875e+002       -1.255646e-001      
2.050781e+002       -1.259422e-001      
2.054688e+002       -1.296272e-001      
2.058594e+002       -1.271439e-001      
2.062500e+002       -1.272697e-001      
2.066406e+002       -1.266632e-001      
2.070313e+002       -1.267548e-001      
2.074219e+002       -1.283569e-001      
2.078125e+002       -1.232758e-001      
2.082031e+002       -1.277390e-001      
2.085938e+002       -1.279221e-001      
2.089844e+002       -1.295128e-001      
2.093750e+002       -1.287003e-001      
2.097656e+002       -1.264572e-001      
2.101563e+002       -1.255531e-001      
2.105469e+002       -1.240425e-001      
2.109375e+002       -1.268921e-001      
2.113281e+002       -1.225090e-001      
2.117188e+002       -1.233902e-001      
2.121094e+002       -1.242714e-001      
2.125000e+002       -1.243172e-001      
2.128906e+002       -1.231270e-001      
2.132813e+002       -1.254387e-001      
2.136719e+002       -1.289520e-001      
2.140625e+002       -1.256104e-001      
2.144531e+002       -1.258392e-001      
2.148438e+002       -1.267319e-001      
2.152344e+002       -1.281281e-001      
2.156250e+002       -1.250153e-001      
2.160156e+002       -1.240425e-001      
2.164063e+002       -1.230698e-001      
2.167969e+002       -1.256790e-001      
2.171875e+002       -1.249237e-001      
2.175781e+002       -1.258850e-001      
2.179688e+002       -1.248322e-001      
2.183594e+002       -1.260567e-001      
2.187500e+002       -1.238708e-001      
2.191406e+002       -1.246262e-001      
2.195313e+002       -1.273384e-001      
2.199219e+002       -1.268349e-001      
2.203125e+002       -1.233444e-001      
2.207031e+002       -1.219482e-001      
2.210938e+002       -1.252327e-001      
2.214844e+002       -1.227608e-001      
2.218750e+002       -1.255875e-001      
2.222656e+002       -1.259422e-001      
2.226563e+002       -1.266518e-001      
2.230469e+002       -1.282196e-001      
2.234375e+002       -1.261024e-001      
2.238281e+002       -1.234589e-001      
2.242188e+002       -1.229668e-001      
2.246094e+002       -1.240997e-001      
2.250000e+002       -1.253471e-001      
2.253906e+002       -1.222343e-001      
2.257813e+002       -1.245232e-001      
2.261719e+002       -1.251526e-001      
2.265625e+002       -1.279335e-001      
2.269531e+002       -1.217651e-001      
2.273438e+002       -1.258049e-001      
2.277344e+002       -1.250381e-001      
2.281250e+002       -1.238937e-001      
2.285156e+002       -1.256218e-001      
2.289063e+002       -1.229782e-001      
2.292969e+002       -1.244545e-001      
2.296875e+002       -1.259308e-001      
2.300781e+002       -1.191559e-001      
2.304688e+002       -1.220741e-001      
2.308594e+002       -1.223373e-001      
2.312500e+002       -1.243057e-001      
2.316406e+002       -1.226349e-001      
2.320313e+002       -1.223831e-001      
2.324219e+002       -1.265144e-001      
2.328125e+002       -1.254730e-001      
2.332031e+002       -1.217766e-001      
2.335938e+002       -1.219368e-001      
2.339844e+002       -1.228867e-001      
2.343750e+002       -1.237221e-001      
2.347656e+002       -1.208153e-001      
2.351563e+002       -1.231842e-001      
2.355469e+002       -1.225090e-001      
2.359375e+002       -1.237907e-001      
2.363281e+002       -1.199455e-001      
2.367188e+002       -1.244659e-001      
2.371094e+002       -1.259651e-001      
2.375000e+002       -1.265831e-001      
2.378906e+002       -1.237679e-001      
2.382813e+002       -1.249809e-001      
2.386719e+002       -1.222458e-001      
2.390625e+002       -1.240425e-001      
2.394531e+002       -1.263428e-001      
2.398438e+002       -1.253242e-001      
2.402344e+002       -1.255646e-001      
2.406250e+002       -1.227150e-001      
2.410156e+002       -1.242256e-001      
2.414063e+002       -1.231384e-001      
2.417969e+002       -1.267891e-001      
2.421875e+002       -1.209068e-001      
2.425781e+002       -1.233330e-001      
2.429688e+002       -1.201973e-001      
2.433594e+002       -1.224518e-001      
2.437500e+002       -1.225433e-001      
2.441406e+002       -1.230698e-001      
2.445313e+002       -1.240311e-001      
2.449219e+002       -1.231384e-001      
2.453125e+002       -1.212845e-001      
2.457031e+002       -1.255760e-001      
2.460938e+002       -1.256447e-001      
2.464844e+002       -1.208954e-001      
2.468750e+002       -1.220398e-001      
2.472656e+002       -1.224747e-001      
2.476563e+002       -1.234245e-001      
2.480469e+002       -1.240654e-001      
2.484375e+002       -1.224403e-001      
2.488281e+002       -1.223259e-001      
2.492188e+002       -1.241913e-001      
2.496094e+002       -1.207581e-001      
2.500000e+002       -1.234016e-001      
2.503906e+002       -1.203804e-001      
2.507813e+002       -1.218338e-001      
2.511719e+002       -1.251411e-001      
2.515625e+002       -1.220169e-001      
2.519531e+002       -1.226578e-001      
2.523438e+002       -1.239624e-001      
2.527344e+002       -1.228180e-001      
2.531250e+002       -1.240883e-001      
2.535156e+002       -1.251068e-001      
2.539063e+002       -1.212502e-001      
2.542969e+002       -1.207237e-001      
2.546875e+002       -1.224403e-001      
2.550781e+002       -1.274185e-001      
2.554688e+002       -1.216736e-001      
2.558594e+002       -1.241684e-001      
2.562500e+002       -1.234818e-001      
2.566406e+002       -1.255646e-001      
2.570313e+002       -1.233215e-001      
2.574219e+002       -1.219254e-001      
2.578125e+002       -1.211815e-001      
2.582031e+002       -1.235504e-001      
2.585938e+002       -1.194878e-001      
2.589844e+002       -1.208839e-001      
2.593750e+002       -1.237221e-001      
2.597656e+002       -1.215591e-001      
2.601563e+002       -1.224976e-001      
2.605469e+002       -1.214104e-001      
2.609375e+002       -1.235733e-001      
2.613281e+002       -1.204720e-001      
2.617188e+002       -1.208153e-001      
2.621094e+002       -1.205521e-001      
2.625000e+002       -1.212959e-001      
2.628906e+002       -1.184349e-001      
2.632813e+002       -1.227379e-001      
2.636719e+002       -1.196022e-001      
2.640625e+002       -1.215134e-001      
2.644531e+002       -1.224632e-001      
2.648438e+002       -1.243172e-001      
2.652344e+002       -1.211929e-001      
2.656250e+002       -1.224174e-001      
2.660156e+002       -1.209755e-001      
2.664063e+002       -1.221428e-001      
2.667969e+002       -1.198883e-001      
2.671875e+002       -1.210899e-001      
2.675781e+002       -1.219139e-001      
2.679688e+002       -1.203461e-001      
2.683594e+002       -1.237221e-001      
2.687500e+002       -1.222000e-001      
2.691406e+002       -1.221771e-001      
2.695313e+002       -1.245804e-001      
2.699219e+002       -1.205750e-001      
2.703125e+002       -1.208038e-001      
2.707031e+002       -1.211700e-001      
2.710938e+002       -1.217079e-001      
2.714844e+002       -1.212273e-001      
2.718750e+002       -1.213875e-001      
2.722656e+002       -1.208725e-001      
2.726563e+002       -1.240883e-001      
2.730469e+002       -1.199799e-001      
2.734375e+002       -1.227264e-001      
2.738281e+002       -1.229095e-001      
2.742188e+002       -1.224747e-001      
2.746094e+002       -1.182518e-001      
2.750000e+002       -1.233673e-001      
2.753906e+002       -1.215019e-001      
2.757813e+002       -1.176796e-001      
2.761719e+002       -1.236305e-001      
2.765625e+002       -1.197281e-001      
2.769531e+002       -1.213531e-001      
2.773438e+002       -1.220169e-001      
2.777344e+002       -1.211128e-001      
2.781250e+002       -1.210556e-001      
2.785156e+002       -1.205750e-001      
2.789063e+002       -1.203461e-001      
2.792969e+002       -1.226463e-001      
2.796875e+002       -1.189156e-001      
2.800781e+002       -1.230125e-001      
2.804688e+002       -1.191330e-001      
2.808594e+002       -1.222458e-001      
2.812500e+002       -1.212273e-001      
2.816406e+002       -1.231499e-001      
2.820313e+002       -1.196365e-001      
2.824219e+002       -1.158943e-001      
2.828125e+002       -1.208954e-001      
2.832031e+002       -1.191216e-001      
2.835938e+002       -1.208153e-001      
2.839844e+002       -1.202774e-001      
2.843750e+002       -1.174393e-001      
2.847656e+002       -1.188469e-001      
2.851563e+002       -1.221771e-001      
2.855469e+002       -1.208839e-001      
2.859375e+002       -1.216621e-001      
2.863281e+002       -1.201630e-001      
2.867188e+002       -1.200485e-001      
2.871094e+002       -1.265030e-001      
2.875000e+002       -1.219711e-001      
2.878906e+002       -1.212387e-001      
2.882813e+002       -1.183548e-001      
2.886719e+002       -1.194305e-001      
2.890625e+002       -1.190987e-001      
2.894531e+002       -1.209183e-001      
2.898438e+002       -1.208496e-001      
2.902344e+002       -1.213417e-001      
2.906250e+002       -1.242142e-001      
2.910156e+002       -1.206436e-001      
2.914063e+002       -1.221085e-001      
2.917969e+002       -1.207924e-001      
2.921875e+002       -1.213074e-001      
2.925781e+002       -1.220512e-001      
2.929688e+002       -1.211357e-001      
2.933594e+002       -1.169243e-001      
2.937500e+002       -1.193962e-001      
2.941406e+002       -1.235046e-001      
2.945313e+002       -1.212044e-001      
2.949219e+002       -1.164665e-001      
2.953125e+002       -1.237679e-001      
2.957031e+002       -1.209755e-001      
2.960938e+002       -1.178627e-001      
2.964844e+002       -1.194191e-001      
2.968750e+002       -1.215248e-001      
2.972656e+002       -1.224747e-001      
2.976563e+002       -1.219826e-001      
2.980469e+002       -1.188583e-001      
2.984375e+002       -1.218681e-001      
2.988281e+002       -1.201286e-001      
2.992188e+002       -1.198082e-001      
2.996094e+002       -1.175308e-001      
3.000000e+002       -1.230469e-001      
3.003906e+002       -1.238823e-001      
3.007813e+002       -1.188469e-001      
3.011719e+002       -1.161575e-001      
3.015625e+002       -1.222229e-001      
3.019531e+002       -1.190529e-001      
3.023438e+002       -1.167870e-001      
