Calculated Z (nm)   Deflection {nN)     
5.117188e+001       -7.231522e-002      
5.156250e+001       -7.201767e-002      
5.195313e+001       -7.565689e-002      
5.234375e+001       -7.569122e-002      
5.273438e+001       -7.436371e-002      
5.312500e+001       -7.614899e-002      
5.351563e+001       -7.461548e-002      
5.390625e+001       -7.221222e-002      
5.429688e+001       -7.263565e-002      
5.468750e+001       -7.387161e-002      
5.507813e+001       -7.610321e-002      
5.546875e+001       -7.245255e-002      
5.585938e+001       -7.581711e-002      
5.625000e+001       -7.559967e-002      
5.664063e+001       -7.440948e-002      
5.703125e+001       -7.165146e-002      
5.742188e+001       -7.419205e-002      
5.781250e+001       -7.482147e-002      
5.820313e+001       -7.285309e-002      
5.859375e+001       -7.329941e-002      
5.898438e+001       -7.438660e-002      
5.937500e+001       -7.272720e-002      
5.976563e+001       -7.253265e-002      
6.015625e+001       -7.256699e-002      
6.054688e+001       -7.613754e-002      
6.093750e+001       -7.371140e-002      
6.132813e+001       -7.572556e-002      
6.171875e+001       -7.258987e-002      
6.210938e+001       -7.198334e-002      
6.250000e+001       -7.269287e-002      
6.289063e+001       -7.297897e-002      
6.328125e+001       -7.285309e-002      
6.367188e+001       -7.300186e-002      
6.406250e+001       -7.240677e-002      
6.445313e+001       -7.264709e-002      
6.484375e+001       -7.220078e-002      
6.523438e+001       -7.126236e-002      
6.562500e+001       -7.320786e-002      
6.601563e+001       -7.096481e-002      
6.640625e+001       -7.317352e-002      
6.679688e+001       -7.347107e-002      
6.718750e+001       -7.316208e-002      
6.757813e+001       -7.334518e-002      
6.796875e+001       -7.440948e-002      
6.835938e+001       -7.147980e-002      
6.875000e+001       -7.288742e-002      
6.914063e+001       -7.104492e-002      
6.953125e+001       -6.916809e-002      
6.992188e+001       -7.228088e-002      
7.031250e+001       -7.373428e-002      
7.070313e+001       -7.250977e-002      
7.109375e+001       -6.980896e-002      
7.148438e+001       -7.313919e-002      
7.187500e+001       -7.023239e-002      
7.226563e+001       -7.215500e-002      
7.265625e+001       -7.090759e-002      
7.304688e+001       -7.270432e-002      
7.343750e+001       -7.313919e-002      
7.382813e+001       -7.111359e-002      
7.421875e+001       -7.450104e-002      
7.460938e+001       -7.138824e-002      
7.500000e+001       -7.453537e-002      
7.539063e+001       -7.169724e-002      
7.578125e+001       -7.072449e-002      
7.617188e+001       -7.329941e-002      
7.656250e+001       -7.125092e-002      
7.695313e+001       -7.291031e-002      
7.734375e+001       -7.025528e-002      
7.773438e+001       -7.017517e-002      
7.812500e+001       -6.951141e-002      
7.851563e+001       -7.192612e-002      
7.890625e+001       -7.381439e-002      
7.929688e+001       -7.209778e-002      
7.968750e+001       -6.925964e-002      
8.007813e+001       -7.280731e-002      
8.046875e+001       -7.549667e-002      
8.085938e+001       -7.416916e-002      
8.125000e+001       -7.213211e-002      
8.164063e+001       -6.770325e-002      
8.203125e+001       -7.089615e-002      
8.242188e+001       -7.233810e-002      
8.281250e+001       -6.929398e-002      
8.320313e+001       -7.067871e-002      
8.359375e+001       -6.763458e-002      
8.398438e+001       -7.272720e-002      
8.437500e+001       -7.278442e-002      
8.476563e+001       -6.860733e-002      
8.515625e+001       -7.122803e-002      
8.554688e+001       -7.181168e-002      
8.593750e+001       -7.189178e-002      
8.632813e+001       -6.852722e-002      
8.671875e+001       -7.040405e-002      
8.710938e+001       -7.071304e-002      
8.750000e+001       -7.217789e-002      
8.789063e+001       -6.900787e-002      
8.828125e+001       -6.986618e-002      
8.867188e+001       -7.001495e-002      
8.906250e+001       -6.883621e-002      
8.945313e+001       -6.786346e-002      
8.984375e+001       -7.099915e-002      
9.023438e+001       -7.046127e-002      
9.062500e+001       -6.932831e-002      
9.101563e+001       -6.971741e-002      
9.140625e+001       -7.067871e-002      
9.179688e+001       -6.762314e-002      
9.218750e+001       -6.769180e-002      
9.257813e+001       -6.856155e-002      
9.296875e+001       -6.951141e-002      
9.335938e+001       -6.571198e-002      
9.375000e+001       -6.938553e-002      
9.414063e+001       -7.142258e-002      
9.453125e+001       -6.898499e-002      
9.492188e+001       -6.920242e-002      
9.531250e+001       -7.133102e-002      
9.570313e+001       -6.848145e-002      
9.609375e+001       -6.855011e-002      
9.648438e+001       -6.922531e-002      
9.687500e+001       -7.056427e-002      
9.726563e+001       -7.070160e-002      
9.765625e+001       -6.960297e-002      
9.804688e+001       -6.768036e-002      
9.843750e+001       -6.947708e-002      
9.882813e+001       -6.694794e-002      
9.921875e+001       -6.801224e-002      
9.960938e+001       -6.895065e-002      
1.000000e+002       -6.958008e-002      
1.003906e+002       -6.909943e-002      
1.007813e+002       -6.847000e-002      
1.011719e+002       -7.049561e-002      
1.015625e+002       -6.877899e-002      
1.019531e+002       -7.046127e-002      
1.023438e+002       -6.903076e-002      
1.027344e+002       -7.001495e-002      
1.031250e+002       -6.905365e-002      
1.035156e+002       -6.966019e-002      
1.039063e+002       -6.797791e-002      
1.042969e+002       -6.735992e-002      
1.046875e+002       -6.986618e-002      
1.050781e+002       -7.014084e-002      
1.054688e+002       -7.034683e-002      
1.058594e+002       -6.726837e-002      
1.062500e+002       -6.803513e-002      
1.066406e+002       -6.869888e-002      
1.070313e+002       -6.890488e-002      
1.074219e+002       -6.998062e-002      
1.078125e+002       -7.129669e-002      
1.082031e+002       -6.820679e-002      
1.085938e+002       -6.761169e-002      
1.089844e+002       -6.684494e-002      
1.093750e+002       -7.004929e-002      
1.097656e+002       -6.769180e-002      
1.101563e+002       -6.731415e-002      
1.105469e+002       -6.859589e-002      
1.109375e+002       -6.684494e-002      
1.113281e+002       -6.465912e-002      
1.117188e+002       -6.993484e-002      
1.121094e+002       -6.813812e-002      
1.125000e+002       -6.881332e-002      
1.128906e+002       -6.676483e-002      
1.132813e+002       -7.026672e-002      
1.136719e+002       -6.539154e-002      
1.140625e+002       -6.524277e-002      
1.144531e+002       -6.726837e-002      
1.148438e+002       -6.721115e-002      
1.152344e+002       -6.606674e-002      
1.156250e+002       -6.612396e-002      
1.160156e+002       -6.999207e-002      
1.164063e+002       -6.629562e-002      
1.167969e+002       -6.770325e-002      
1.171875e+002       -7.012939e-002      
1.175781e+002       -6.795502e-002      
1.179688e+002       -6.694794e-002      
1.183594e+002       -6.938553e-002      
1.187500e+002       -6.984329e-002      
1.191406e+002       -6.412125e-002      
1.195313e+002       -6.612396e-002      
1.199219e+002       -6.718826e-002      
1.203125e+002       -6.917953e-002      
1.207031e+002       -6.732559e-002      
1.210938e+002       -6.974030e-002      
1.214844e+002       -6.624985e-002      
1.218750e+002       -6.510544e-002      
1.222656e+002       -6.629562e-002      
1.226563e+002       -6.716537e-002      
1.230469e+002       -6.637573e-002      
1.234375e+002       -6.674194e-002      
1.238281e+002       -6.756592e-002      
1.242188e+002       -6.770325e-002      
1.246094e+002       -6.467056e-002      
1.250000e+002       -6.552887e-002      
1.253906e+002       -6.693649e-002      
1.257813e+002       -6.483078e-002      
1.261719e+002       -6.488800e-002      
1.265625e+002       -6.734848e-002      
1.269531e+002       -6.497955e-002      
1.273438e+002       -6.739426e-002      
1.277344e+002       -6.756592e-002      
1.281250e+002       -6.797791e-002      
1.285156e+002       -6.733704e-002      
1.289063e+002       -6.764603e-002      
1.292969e+002       -6.596375e-002      
1.296875e+002       -6.511688e-002      
1.300781e+002       -6.673050e-002      
1.304688e+002       -6.388092e-002      
1.308594e+002       -6.657028e-002      
1.312500e+002       -6.752014e-002      
1.316406e+002       -6.734848e-002      
1.320313e+002       -6.639862e-002      
1.324219e+002       -6.707382e-002      
1.328125e+002       -6.818390e-002      
1.332031e+002       -6.703949e-002      
1.335938e+002       -6.428146e-002      
1.339844e+002       -6.735992e-002      
1.343750e+002       -6.818390e-002      
1.347656e+002       -6.287384e-002      
1.351563e+002       -6.433868e-002      
1.355469e+002       -6.885910e-002      
1.359375e+002       -6.608963e-002      
1.363281e+002       -6.615829e-002      
1.367188e+002       -6.469345e-002      
1.371094e+002       -6.746292e-002      
1.375000e+002       -6.362915e-002      
1.378906e+002       -6.584930e-002      
1.382813e+002       -6.536865e-002      
1.386719e+002       -6.520844e-002      
1.390625e+002       -6.641006e-002      
1.394531e+002       -6.451035e-002      
1.398438e+002       -6.644440e-002      
1.402344e+002       -6.784058e-002      
1.406250e+002       -6.505966e-002      
1.410156e+002       -6.741714e-002      
1.414063e+002       -6.525421e-002      
1.417969e+002       -6.505966e-002      
1.421875e+002       -6.678772e-002      
1.425781e+002       -6.449890e-002      
1.429688e+002       -6.532288e-002      
1.433594e+002       -6.557465e-002      
1.437500e+002       -6.665039e-002      
1.441406e+002       -6.456757e-002      
1.445313e+002       -6.563187e-002      
1.449219e+002       -6.608963e-002      
1.453125e+002       -6.479645e-002      
1.457031e+002       -6.813812e-002      
1.460938e+002       -6.574631e-002      
1.464844e+002       -6.389236e-002      
1.468750e+002       -6.740570e-002      
1.472656e+002       -6.473923e-002      
1.476563e+002       -6.805801e-002      
1.480469e+002       -6.600952e-002      
1.484375e+002       -6.529999e-002      
1.488281e+002       -6.529999e-002      
1.492188e+002       -6.614685e-002      
1.496094e+002       -6.576920e-002      
1.500000e+002       -6.313705e-002      
1.503906e+002       -6.493378e-002      
1.507813e+002       -6.341171e-002      
1.511719e+002       -6.501389e-002      
1.515625e+002       -6.517410e-002      
1.519531e+002       -6.418991e-002      
1.523438e+002       -6.675339e-002      
1.527344e+002       -6.653595e-002      
1.531250e+002       -6.552887e-002      
1.535156e+002       -6.470490e-002      
1.539063e+002       -6.501389e-002      
1.542969e+002       -6.599808e-002      
1.546875e+002       -6.388092e-002      
1.550781e+002       -6.558609e-002      
1.554688e+002       -6.674194e-002      
1.558594e+002       -6.402969e-002      
1.562500e+002       -6.495667e-002      
1.566406e+002       -6.731415e-002      
1.570313e+002       -6.557465e-002      
1.574219e+002       -6.574631e-002      
1.578125e+002       -6.555176e-002      
1.582031e+002       -6.611252e-002      
1.585938e+002       -6.465912e-002      
1.589844e+002       -6.503677e-002      
1.593750e+002       -6.440735e-002      
1.597656e+002       -6.279373e-002      
1.601563e+002       -6.825256e-002      
1.605469e+002       -6.359482e-002      
1.609375e+002       -6.496811e-002      
1.613281e+002       -6.311417e-002      
1.617188e+002       -6.248474e-002      
1.621094e+002       -6.562042e-002      
1.625000e+002       -6.424713e-002      
1.628906e+002       -6.223297e-002      
1.632813e+002       -6.407547e-002      
1.636719e+002       -6.134033e-002      
1.640625e+002       -6.624985e-002      
1.644531e+002       -6.515121e-002      
1.648438e+002       -6.516266e-002      
1.652344e+002       -6.372070e-002      
1.656250e+002       -6.373215e-002      
1.660156e+002       -6.436157e-002      
1.664063e+002       -6.615829e-002      
1.667969e+002       -6.521988e-002      
1.671875e+002       -6.471634e-002      
1.675781e+002       -6.407547e-002      
1.679688e+002       -6.511688e-002      
1.683594e+002       -6.226730e-002      
1.687500e+002       -6.329727e-002      
1.691406e+002       -6.348038e-002      
1.695313e+002       -6.147766e-002      
1.699219e+002       -6.348038e-002      
1.703125e+002       -6.318283e-002      
1.707031e+002       -6.404114e-002      
1.710938e+002       -6.218719e-002      
1.714844e+002       -6.370926e-002      
1.718750e+002       -6.311417e-002      
1.722656e+002       -6.402969e-002      
1.726563e+002       -6.280518e-002      
1.730469e+002       -6.322861e-002      
1.734375e+002       -6.691360e-002      
1.738281e+002       -6.381226e-002      
1.742188e+002       -6.231308e-002      
1.746094e+002       -6.162643e-002      
1.750000e+002       -6.225586e-002      
1.753906e+002       -6.485367e-002      
1.757813e+002       -6.222153e-002      
1.761719e+002       -6.247330e-002      
1.765625e+002       -6.307983e-002      
1.769531e+002       -6.306839e-002      
1.773438e+002       -6.118011e-002      
1.777344e+002       -6.026459e-002      
1.781250e+002       -6.543732e-002      
1.785156e+002       -6.572342e-002      
1.789063e+002       -6.237030e-002      
1.792969e+002       -6.417847e-002      
1.796875e+002       -6.281662e-002      
1.800781e+002       -6.253052e-002      
1.804688e+002       -6.459045e-002      
1.808594e+002       -6.501389e-002      
1.812500e+002       -6.484222e-002      
1.816406e+002       -6.000137e-002      
1.820313e+002       -6.222153e-002      
1.824219e+002       -5.931473e-002      
1.828125e+002       -6.001282e-002      
1.832031e+002       -6.279373e-002      
1.835938e+002       -6.486511e-002      
1.839844e+002       -6.350327e-002      
1.843750e+002       -6.322861e-002      
1.847656e+002       -6.341171e-002      
1.851563e+002       -6.206131e-002      
1.855469e+002       -6.313705e-002      
1.859375e+002       -6.188965e-002      
1.863281e+002       -6.297684e-002      
1.867188e+002       -6.666183e-002      
1.871094e+002       -6.360626e-002      
1.875000e+002       -6.305695e-002      
1.878906e+002       -6.298828e-002      
1.882813e+002       -6.336594e-002      
1.886719e+002       -6.497955e-002      
1.890625e+002       -6.439590e-002      
1.894531e+002       -6.274796e-002      
1.898438e+002       -6.372070e-002      
1.902344e+002       -6.026459e-002      
1.906250e+002       -6.139755e-002      
1.910156e+002       -6.196976e-002      
1.914063e+002       -6.224442e-002      
1.917969e+002       -6.342316e-002      
1.921875e+002       -6.249619e-002      
1.925781e+002       -6.465912e-002      
1.929688e+002       -6.401825e-002      
1.933594e+002       -6.483078e-002      
1.937500e+002       -6.156921e-002      
1.941406e+002       -6.209564e-002      
1.945313e+002       -6.147766e-002      
1.949219e+002       -6.529999e-002      
1.953125e+002       -6.075668e-002      
1.957031e+002       -6.226730e-002      
1.960938e+002       -6.429291e-002      
1.964844e+002       -6.389236e-002      
1.968750e+002       -6.337738e-002      
1.972656e+002       -6.218719e-002      
1.976563e+002       -6.549454e-002      
1.980469e+002       -6.154633e-002      
1.984375e+002       -6.034470e-002      
1.988281e+002       -6.194687e-002      
1.992188e+002       -6.404114e-002      
1.996094e+002       -6.154633e-002      
2.000000e+002       -6.099701e-002      
2.003906e+002       -6.121445e-002      
2.007813e+002       -6.383514e-002      
2.011719e+002       -6.106567e-002      
2.015625e+002       -6.264496e-002      
2.019531e+002       -6.280518e-002      
2.023438e+002       -6.246185e-002      
2.027344e+002       -6.472778e-002      
2.031250e+002       -6.455612e-002      
2.035156e+002       -6.257629e-002      
2.039063e+002       -6.318283e-002      
2.042969e+002       -6.304550e-002      
2.046875e+002       -6.092834e-002      
2.050781e+002       -6.285095e-002      
2.054688e+002       -6.202698e-002      
2.058594e+002       -6.481934e-002      
2.062500e+002       -6.424713e-002      
2.066406e+002       -6.288528e-002      
2.070313e+002       -6.515121e-002      
2.074219e+002       -6.526566e-002      
2.078125e+002       -6.291962e-002      
2.082031e+002       -6.222153e-002      
2.085938e+002       -5.977249e-002      
2.089844e+002       -6.242752e-002      
2.093750e+002       -6.407547e-002      
2.097656e+002       -6.352615e-002      
2.101563e+002       -6.161499e-002      
2.105469e+002       -6.108856e-002      
2.109375e+002       -6.550598e-002      
2.113281e+002       -6.061935e-002      
2.117188e+002       -6.044769e-002      
2.121094e+002       -6.296539e-002      
2.125000e+002       -6.381226e-002      
2.128906e+002       -6.017303e-002      
2.132813e+002       -6.230164e-002      
2.136719e+002       -6.047058e-002      
2.140625e+002       -6.439590e-002      
2.144531e+002       -6.226730e-002      
2.148438e+002       -6.134033e-002      
2.152344e+002       -6.168365e-002      
2.156250e+002       -6.090546e-002      
2.160156e+002       -6.264496e-002      
2.164063e+002       -5.977249e-002      
2.167969e+002       -6.023026e-002      
2.171875e+002       -6.045914e-002      
2.175781e+002       -6.428146e-002      
2.179688e+002       -6.159210e-002      
2.183594e+002       -6.143188e-002      
2.187500e+002       -6.428146e-002      
2.191406e+002       -6.502533e-002      
2.195313e+002       -6.114578e-002      
2.199219e+002       -6.028748e-002      
2.203125e+002       -6.392670e-002      
2.207031e+002       -6.684494e-002      
2.210938e+002       -6.162643e-002      
2.214844e+002       -6.024170e-002      
2.218750e+002       -6.153488e-002      
2.222656e+002       -6.317139e-002      
2.226563e+002       -5.937195e-002      
2.230469e+002       -6.523132e-002      
2.234375e+002       -6.052780e-002      
2.238281e+002       -6.085968e-002      
2.242188e+002       -6.075668e-002      
2.246094e+002       -6.352615e-002      
2.250000e+002       -6.075668e-002      
2.253906e+002       -6.074524e-002      
2.257813e+002       -6.578064e-002      
2.261719e+002       -6.291962e-002      
2.265625e+002       -5.851364e-002      
2.269531e+002       -6.251907e-002      
2.273438e+002       -6.293106e-002      
2.277344e+002       -5.924606e-002      
2.281250e+002       -6.037903e-002      
2.285156e+002       -6.212997e-002      
2.289063e+002       -6.398392e-002      
2.292969e+002       -5.998993e-002      
2.296875e+002       -6.170654e-002      
2.300781e+002       -6.143188e-002      
2.304688e+002       -6.003571e-002      
2.308594e+002       -5.665970e-002      
2.312500e+002       -6.217575e-002      
2.316406e+002       -6.147766e-002      
2.320313e+002       -6.169510e-002      
2.324219e+002       -6.221008e-002      
2.328125e+002       -6.245041e-002      
2.332031e+002       -6.001282e-002      
2.335938e+002       -6.063080e-002      
2.339844e+002       -6.254196e-002      
2.343750e+002       -6.041336e-002      
2.347656e+002       -6.075668e-002      
2.351563e+002       -6.402969e-002      
2.355469e+002       -6.057358e-002      
2.359375e+002       -5.875397e-002      
2.363281e+002       -6.401825e-002      
2.367188e+002       -6.420135e-002      
2.371094e+002       -6.018448e-002      
2.375000e+002       -5.972672e-002      
2.378906e+002       -6.582642e-002      
2.382813e+002       -6.278229e-002      
2.386719e+002       -5.644226e-002      
2.390625e+002       -6.224442e-002      
2.394531e+002       -6.510544e-002      
2.398438e+002       -6.273651e-002      
2.402344e+002       -6.031036e-002      
2.406250e+002       -6.529999e-002      
2.410156e+002       -6.289673e-002      
2.414063e+002       -5.838776e-002      
2.417969e+002       -6.186676e-002      
2.421875e+002       -6.591797e-002      
2.425781e+002       -6.140900e-002      
2.429688e+002       -6.032181e-002      
2.433594e+002       -6.225586e-002      
2.437500e+002       -6.151199e-002      
2.441406e+002       -5.701447e-002      
2.445313e+002       -6.481934e-002      
2.449219e+002       -6.349182e-002      
2.453125e+002       -5.865097e-002      
2.457031e+002       -6.143188e-002      
2.460938e+002       -6.121445e-002      
2.464844e+002       -6.003571e-002      
2.468750e+002       -5.837631e-002      
2.472656e+002       -6.416702e-002      
2.476563e+002       -6.370926e-002      
2.480469e+002       -6.066513e-002      
2.484375e+002       -6.067657e-002      
2.488281e+002       -6.231308e-002      
2.492188e+002       -5.735779e-002      
2.496094e+002       -5.730057e-002      
2.500000e+002       -6.083679e-002      
2.503906e+002       -6.113434e-002      
2.507813e+002       -5.795288e-002      
2.511719e+002       -6.296539e-002      
2.515625e+002       -6.258774e-002      
2.519531e+002       -5.906296e-002      
2.523438e+002       -5.963516e-002      
2.527344e+002       -6.271362e-002      
2.531250e+002       -6.321716e-002      
2.535156e+002       -5.473709e-002      
2.539063e+002       -6.166077e-002      
2.542969e+002       -6.270218e-002      
2.546875e+002       -6.131744e-002      
2.550781e+002       -5.813599e-002      
2.554688e+002       -6.049347e-002      
2.558594e+002       -6.425858e-002      
2.562500e+002       -6.075668e-002      
2.566406e+002       -6.035614e-002      
2.570313e+002       -6.676483e-002      
2.574219e+002       -5.885696e-002      
2.578125e+002       -6.069946e-002      
2.582031e+002       -6.265640e-002      
2.585938e+002       -6.204987e-002      
2.589844e+002       -5.772400e-002      
2.593750e+002       -6.255341e-002      
2.597656e+002       -6.277084e-002      
2.601563e+002       -6.114578e-002      
2.605469e+002       -5.968094e-002      
2.609375e+002       -6.484222e-002      
2.613281e+002       -6.353760e-002      
2.617188e+002       -5.783844e-002      
2.621094e+002       -6.107712e-002      
2.625000e+002       -6.187820e-002      
2.628906e+002       -5.961227e-002      
2.632813e+002       -6.129456e-002      
2.636719e+002       -6.090546e-002      
2.640625e+002       -5.945206e-002      
2.644531e+002       -5.758667e-002      
2.648438e+002       -5.889130e-002      
2.652344e+002       -5.996704e-002      
2.656250e+002       -5.788422e-002      
2.660156e+002       -5.830765e-002      
2.664063e+002       -6.056213e-002      
2.667969e+002       -6.382370e-002      
2.671875e+002       -5.889130e-002      
2.675781e+002       -6.233597e-002      
2.679688e+002       -6.176376e-002      
2.683594e+002       -6.119156e-002      
2.687500e+002       -6.144333e-002      
2.691406e+002       -5.997849e-002      
2.695313e+002       -6.106567e-002      
2.699219e+002       -6.026459e-002      
2.703125e+002       -6.097412e-002      
2.707031e+002       -6.208420e-002      
2.710938e+002       -6.099701e-002      
2.714844e+002       -6.040192e-002      
2.718750e+002       -6.420135e-002      
2.722656e+002       -5.878830e-002      
2.726563e+002       -5.869675e-002      
2.730469e+002       -6.266785e-002      
2.734375e+002       -6.321716e-002      
2.738281e+002       -5.929184e-002      
2.742188e+002       -6.027603e-002      
2.746094e+002       -6.461334e-002      
2.750000e+002       -6.234741e-002      
2.753906e+002       -6.112289e-002      
2.757813e+002       -6.177521e-002      
2.761719e+002       -6.047058e-002      
2.765625e+002       -5.936050e-002      
2.769531e+002       -5.929184e-002      
2.773438e+002       -5.946350e-002      
2.777344e+002       -6.108856e-002      
2.781250e+002       -5.869675e-002      
2.785156e+002       -5.678558e-002      
2.789063e+002       -6.129456e-002      
2.792969e+002       -6.059647e-002      
2.796875e+002       -5.818176e-002      
2.800781e+002       -6.219864e-002      
2.804688e+002       -5.842209e-002      
2.808594e+002       -5.855942e-002      
2.812500e+002       -6.074524e-002      
2.816406e+002       -6.440735e-002      
2.820313e+002       -5.934906e-002      
2.824219e+002       -6.131744e-002      
2.828125e+002       -6.150055e-002      
2.832031e+002       -5.878830e-002      
2.835938e+002       -5.731201e-002      
2.839844e+002       -6.146622e-002      
2.843750e+002       -6.318283e-002      
2.847656e+002       -6.188965e-002      
2.851563e+002       -5.910873e-002      
2.855469e+002       -6.168365e-002      
2.859375e+002       -6.148911e-002      
2.863281e+002       -6.069946e-002      
2.867188e+002       -5.945206e-002      
2.871094e+002       -6.119156e-002      
2.875000e+002       -6.061935e-002      
2.878906e+002       -6.013870e-002      
2.882813e+002       -6.391525e-002      
2.886719e+002       -5.942917e-002      
2.890625e+002       -6.040192e-002      
2.894531e+002       -5.871964e-002      
2.898438e+002       -6.401825e-002      
2.902344e+002       -6.229019e-002      
2.906250e+002       -6.203842e-002      
2.910156e+002       -6.279373e-002      
2.914063e+002       -6.391525e-002      
2.917969e+002       -5.980682e-002      
2.921875e+002       -6.243896e-002      
2.925781e+002       -5.948639e-002      
2.929688e+002       -6.042480e-002      
2.933594e+002       -6.061935e-002      
2.937500e+002       -6.074524e-002      
2.941406e+002       -5.957794e-002      
2.945313e+002       -6.060791e-002      
2.949219e+002       -6.247330e-002      
2.953125e+002       -6.206131e-002      
2.957031e+002       -6.074524e-002      
2.960938e+002       -6.154633e-002      
2.964844e+002       -6.147766e-002      
2.968750e+002       -6.172943e-002      
2.972656e+002       -5.898285e-002      
2.976563e+002       -6.099701e-002      
2.980469e+002       -6.126022e-002      
2.984375e+002       -6.090546e-002      
2.988281e+002       -5.974960e-002      
2.992188e+002       -6.105423e-002      
2.996094e+002       -6.063080e-002      
3.000000e+002       -5.881119e-002      
3.003906e+002       -6.042480e-002      
3.007813e+002       -6.123734e-002      
3.011719e+002       -5.766678e-002      
3.015625e+002       -5.969238e-002      
3.019531e+002       -6.279373e-002      
3.023438e+002       -5.963516e-002      
