Calculated Z (nm)   Deflection {nN)     
1.343750e+002       1.463699e-002       
1.347656e+002       1.209641e-002       
1.351563e+002       1.373291e-002       
1.355469e+002       1.192474e-002       
1.359375e+002       1.297760e-002       
1.363281e+002       1.161575e-002       
1.367188e+002       1.200485e-002       
1.371094e+002       1.365280e-002       
1.375000e+002       1.483154e-002       
1.378906e+002       1.475143e-002       
1.382813e+002       1.341248e-002       
1.386719e+002       1.511765e-002       
1.390625e+002       1.341248e-002       
1.394531e+002       1.348114e-002       
1.398438e+002       1.399612e-002       
1.402344e+002       1.523209e-002       
1.406250e+002       1.447678e-002       
1.410156e+002       1.512909e-002       
1.414063e+002       1.543808e-002       
1.417969e+002       1.335526e-002       
1.421875e+002       1.459122e-002       
1.425781e+002       1.317215e-002       
1.429688e+002       1.427078e-002       
1.433594e+002       1.515198e-002       
1.437500e+002       1.690292e-002       
1.441406e+002       1.533508e-002       
1.445313e+002       1.562119e-002       
1.449219e+002       1.542664e-002       
1.453125e+002       1.611328e-002       
1.457031e+002       1.471710e-002       
1.460938e+002       1.733780e-002       
1.464844e+002       1.310349e-002       
1.468750e+002       1.371002e-002       
1.472656e+002       1.463699e-002       
1.476563e+002       1.499176e-002       
1.480469e+002       1.578140e-002       
1.484375e+002       1.477432e-002       
1.488281e+002       1.633072e-002       
1.492188e+002       1.268005e-002       
1.496094e+002       1.484299e-002       
1.500000e+002       1.493454e-002       
1.503906e+002       1.626205e-002       
1.507813e+002       1.413345e-002       
1.511719e+002       1.566696e-002       
1.515625e+002       1.678848e-002       
1.519531e+002       1.414490e-002       
1.523438e+002       1.182175e-002       
1.527344e+002       1.596451e-002       
1.531250e+002       1.674271e-002       
1.535156e+002       1.461411e-002       
1.539063e+002       1.393890e-002       
1.542969e+002       1.469421e-002       
1.546875e+002       1.511765e-002       
1.550781e+002       1.485443e-002       
1.554688e+002       1.215363e-002       
1.558594e+002       1.464844e-002       
1.562500e+002       1.499176e-002       
1.566406e+002       1.388168e-002       
1.570313e+002       1.420212e-002       
1.574219e+002       1.464844e-002       
1.578125e+002       1.462555e-002       
1.582031e+002       1.385880e-002       
1.585938e+002       1.385880e-002       
1.589844e+002       1.560974e-002       
1.593750e+002       1.558685e-002       
1.597656e+002       1.504898e-002       
1.601563e+002       1.554108e-002       
1.605469e+002       1.324081e-002       
1.609375e+002       1.621628e-002       
1.613281e+002       1.603317e-002       
1.617188e+002       1.634216e-002       
1.621094e+002       1.556396e-002       
1.625000e+002       1.468277e-002       
1.628906e+002       1.455688e-002       
1.632813e+002       1.419067e-002       
1.636719e+002       1.443100e-002       
1.640625e+002       1.585007e-002       
1.644531e+002       1.772690e-002       
1.648438e+002       1.604462e-002       
1.652344e+002       1.433945e-002       
1.656250e+002       1.629639e-002       
1.660156e+002       1.712036e-002       
1.664063e+002       1.387024e-002       
1.667969e+002       1.433945e-002       
1.671875e+002       1.396179e-002       
1.675781e+002       1.533508e-002       
1.679688e+002       1.432800e-002       
1.683594e+002       1.314926e-002       
1.687500e+002       1.507187e-002       
1.691406e+002       1.460266e-002       
1.695313e+002       1.461411e-002       
1.699219e+002       1.415634e-002       
1.703125e+002       1.531219e-002       
1.707031e+002       1.531219e-002       
1.710938e+002       1.499176e-002       
1.714844e+002       1.362991e-002       
1.718750e+002       1.542664e-002       
1.722656e+002       1.511765e-002       
1.726563e+002       1.556396e-002       
1.730469e+002       1.635361e-002       
1.734375e+002       1.673126e-002       
1.738281e+002       1.776123e-002       
1.742188e+002       1.523209e-002       
1.746094e+002       1.444244e-002       
1.750000e+002       1.508331e-002       
1.753906e+002       1.483154e-002       
1.757813e+002       1.609039e-002       
1.761719e+002       1.526642e-002       
1.765625e+002       1.668549e-002       
1.769531e+002       1.559830e-002       
1.773438e+002       1.554108e-002       
1.777344e+002       1.682281e-002       
1.781250e+002       1.959229e-002       
1.785156e+002       1.546097e-002       
1.789063e+002       1.782990e-002       
1.792969e+002       1.607895e-002       
1.796875e+002       1.493454e-002       
1.800781e+002       1.791000e-002       
1.804688e+002       1.661682e-002       
1.808594e+002       1.500320e-002       
1.812500e+002       1.745224e-002       
1.816406e+002       1.641083e-002       
1.820313e+002       1.469421e-002       
1.824219e+002       1.587296e-002       
1.828125e+002       1.885986e-002       
1.832031e+002       1.601028e-002       
1.835938e+002       1.796722e-002       
1.839844e+002       1.614761e-002       
1.843750e+002       1.659393e-002       
1.847656e+002       1.605606e-002       
1.851563e+002       1.371002e-002       
1.855469e+002       1.810455e-002       
1.859375e+002       1.567841e-002       
1.863281e+002       1.655960e-002       
1.867188e+002       1.739502e-002       
1.871094e+002       1.559830e-002       
1.875000e+002       1.794434e-002       
1.878906e+002       1.500320e-002       
1.882813e+002       1.721191e-002       
1.886719e+002       1.819611e-002       
1.890625e+002       1.848221e-002       
1.894531e+002       1.928329e-002       
1.898438e+002       1.659393e-002       
1.902344e+002       1.557541e-002       
1.906250e+002       1.725769e-002       
1.910156e+002       1.637650e-002       
1.914063e+002       1.463699e-002       
1.917969e+002       1.574707e-002       
1.921875e+002       1.567841e-002       
1.925781e+002       1.700592e-002       
1.929688e+002       1.503754e-002       
1.933594e+002       1.697159e-002       
1.937500e+002       1.575851e-002       
1.941406e+002       1.659393e-002       
1.945313e+002       1.606750e-002       
1.949219e+002       1.761246e-002       
1.953125e+002       1.663971e-002       
1.957031e+002       1.693726e-002       
1.960938e+002       1.472855e-002       
1.964844e+002       1.696014e-002       
1.968750e+002       1.634216e-002       
1.972656e+002       1.729202e-002       
1.976563e+002       1.568985e-002       
1.980469e+002       1.536942e-002       
1.984375e+002       1.792145e-002       
1.988281e+002       1.700592e-002       
1.992188e+002       1.641083e-002       
1.996094e+002       1.493454e-002       
2.000000e+002       1.581573e-002       
2.003906e+002       1.498032e-002       
2.007813e+002       1.732635e-002       
2.011719e+002       1.660538e-002       
2.015625e+002       1.709747e-002       
2.019531e+002       1.769257e-002       
2.023438e+002       1.547241e-002       
2.027344e+002       1.836777e-002       
2.031250e+002       1.675415e-002       
2.035156e+002       1.604462e-002       
2.039063e+002       1.764679e-002       
2.042969e+002       1.582718e-002       
2.046875e+002       1.779556e-002       
2.050781e+002       1.756668e-002       
2.054688e+002       1.768112e-002       
2.058594e+002       1.889420e-002       
2.062500e+002       1.884842e-002       
2.066406e+002       1.602173e-002       
2.070313e+002       1.686859e-002       
2.074219e+002       1.773834e-002       
2.078125e+002       1.785278e-002       
2.082031e+002       1.688004e-002       
2.085938e+002       1.756668e-002       
2.089844e+002       1.815033e-002       
2.093750e+002       1.817322e-002       
2.097656e+002       1.869965e-002       
2.101563e+002       1.540375e-002       
2.105469e+002       1.713181e-002       
2.109375e+002       1.649094e-002       
2.113281e+002       1.644516e-002       
2.117188e+002       1.666260e-002       
2.121094e+002       1.641083e-002       
2.125000e+002       1.500320e-002       
2.128906e+002       1.824188e-002       
2.132813e+002       1.635361e-002       
2.136719e+002       1.772690e-002       
2.140625e+002       1.786423e-002       
2.144531e+002       1.794434e-002       
2.148438e+002       1.611328e-002       
2.152344e+002       1.605606e-002       
2.156250e+002       1.628494e-002       
2.160156e+002       1.562119e-002       
2.164063e+002       1.758957e-002       
2.167969e+002       1.582718e-002       
2.171875e+002       1.547241e-002       
2.175781e+002       1.825333e-002       
2.179688e+002       1.699448e-002       
2.183594e+002       1.675415e-002       
2.187500e+002       1.504898e-002       
2.191406e+002       1.603317e-002       
2.195313e+002       1.682281e-002       
2.199219e+002       1.813889e-002       
2.203125e+002       1.748657e-002       
2.207031e+002       1.618195e-002       
2.210938e+002       1.944351e-002       
2.214844e+002       1.853943e-002       
2.218750e+002       1.738358e-002       
2.222656e+002       1.675415e-002       
2.226563e+002       1.706314e-002       
2.230469e+002       1.607895e-002       
2.234375e+002       1.694870e-002       
2.238281e+002       1.549530e-002       
2.242188e+002       1.769257e-002       
2.246094e+002       1.671982e-002       
2.250000e+002       1.987839e-002       
2.253906e+002       1.739502e-002       
2.257813e+002       2.071381e-002       
2.261719e+002       1.723480e-002       
2.265625e+002       1.841354e-002       
2.269531e+002       1.812744e-002       
2.273438e+002       1.597595e-002       
2.277344e+002       1.661682e-002       
2.281250e+002       1.745224e-002       
2.285156e+002       1.881409e-002       
2.289063e+002       1.678848e-002       
2.292969e+002       1.763535e-002       
2.296875e+002       1.675415e-002       
2.300781e+002       1.546097e-002       
2.304688e+002       1.627350e-002       
2.308594e+002       1.718903e-002       
2.312500e+002       1.959229e-002       
2.316406e+002       1.757813e-002       
2.320313e+002       2.006149e-002       
2.324219e+002       1.930618e-002       
2.328125e+002       1.728058e-002       
2.332031e+002       1.955795e-002       
2.335938e+002       1.693726e-002       
2.339844e+002       1.745224e-002       
2.343750e+002       1.793289e-002       
2.347656e+002       1.661682e-002       
2.351563e+002       1.769257e-002       
2.355469e+002       1.626205e-002       
2.359375e+002       1.704025e-002       
2.363281e+002       1.739502e-002       
2.367188e+002       1.821899e-002       
2.371094e+002       1.750946e-002       
2.375000e+002       1.707458e-002       
2.378906e+002       1.952362e-002       
2.382813e+002       1.753235e-002       
2.386719e+002       1.913452e-002       
2.390625e+002       1.974106e-002       
2.394531e+002       1.881409e-002       
2.398438e+002       1.857376e-002       
2.402344e+002       2.010727e-002       
2.406250e+002       1.852798e-002       
2.410156e+002       1.673126e-002       
2.414063e+002       1.753235e-002       
2.417969e+002       1.853943e-002       
2.421875e+002       1.818466e-002       
2.425781e+002       1.728058e-002       
2.429688e+002       1.951218e-002       
2.433594e+002       1.635361e-002       
2.437500e+002       1.738358e-002       
2.441406e+002       1.860809e-002       
2.445313e+002       1.764679e-002       
2.449219e+002       2.130890e-002       
2.453125e+002       1.700592e-002       
2.457031e+002       1.652527e-002       
2.460938e+002       1.904297e-002       
2.464844e+002       1.913452e-002       
2.468750e+002       1.971817e-002       
2.472656e+002       1.810455e-002       
2.476563e+002       1.960373e-002       
2.480469e+002       1.844788e-002       
2.484375e+002       1.872253e-002       
2.488281e+002       2.046204e-002       
2.492188e+002       1.717758e-002       
2.496094e+002       1.926041e-002       
2.500000e+002       1.829910e-002       
2.503906e+002       2.005005e-002       
2.507813e+002       1.865387e-002       
2.511719e+002       1.729202e-002       
2.515625e+002       2.010727e-002       
2.519531e+002       2.085114e-002       
2.523438e+002       1.831055e-002       
2.527344e+002       2.017593e-002       
2.531250e+002       1.756668e-002       
2.535156e+002       1.916885e-002       
2.539063e+002       1.748657e-002       
2.542969e+002       1.686859e-002       
2.546875e+002       1.762390e-002       
2.550781e+002       1.944351e-002       
2.554688e+002       1.977539e-002       
2.558594e+002       1.828766e-002       
2.562500e+002       1.918030e-002       
2.566406e+002       1.850510e-002       
2.570313e+002       1.800156e-002       
2.574219e+002       1.872253e-002       
2.578125e+002       1.821899e-002       
2.582031e+002       1.652527e-002       
2.585938e+002       1.924896e-002       
2.589844e+002       1.881409e-002       
2.593750e+002       1.801300e-002       
2.597656e+002       1.864243e-002       
2.601563e+002       2.069092e-002       
2.605469e+002       1.831055e-002       
2.609375e+002       1.948929e-002       
2.613281e+002       1.829910e-002       
2.617188e+002       1.647949e-002       
2.621094e+002       1.916885e-002       
2.625000e+002       1.923752e-002       
2.628906e+002       1.721191e-002       
2.632813e+002       1.851654e-002       
2.636719e+002       1.785278e-002       
2.640625e+002       1.757813e-002       
2.644531e+002       1.927185e-002       
2.648438e+002       1.591873e-002       
2.652344e+002       1.821899e-002       
2.656250e+002       1.985550e-002       
2.660156e+002       1.649094e-002       
2.664063e+002       1.817322e-002       
2.667969e+002       1.766968e-002       
2.671875e+002       1.724625e-002       
2.675781e+002       1.891708e-002       
2.679688e+002       1.737213e-002       
2.683594e+002       1.918030e-002       
2.687500e+002       1.812744e-002       
2.691406e+002       1.784134e-002       
2.695313e+002       1.738358e-002       
2.699219e+002       1.827621e-002       
2.703125e+002       2.129745e-002       
2.707031e+002       1.961517e-002       
2.710938e+002       1.869965e-002       
2.714844e+002       1.983261e-002       
2.718750e+002       1.813889e-002       
2.722656e+002       1.851654e-002       
2.726563e+002       1.714325e-002       
2.730469e+002       1.828766e-002       
2.734375e+002       1.851654e-002       
2.738281e+002       2.045059e-002       
2.742188e+002       1.912308e-002       
2.746094e+002       1.861954e-002       
2.750000e+002       2.009583e-002       
2.753906e+002       1.907730e-002       
2.757813e+002       1.888275e-002       
2.761719e+002       1.671982e-002       
2.765625e+002       1.786423e-002       
2.769531e+002       1.876831e-002       
2.773438e+002       1.733780e-002       
2.777344e+002       1.845932e-002       
2.781250e+002       1.979828e-002       
2.785156e+002       1.904297e-002       
2.789063e+002       1.791000e-002       
2.792969e+002       1.776123e-002       
2.796875e+002       1.779556e-002       
2.800781e+002       2.050781e-002       
2.804688e+002       2.081680e-002       
2.808594e+002       1.888275e-002       
2.812500e+002       1.992416e-002       
2.816406e+002       1.764679e-002       
2.820313e+002       1.736069e-002       
2.824219e+002       1.681137e-002       
2.828125e+002       2.066803e-002       
2.832031e+002       1.765823e-002       
2.835938e+002       2.067947e-002       
2.839844e+002       2.049637e-002       
2.843750e+002       2.035904e-002       
2.847656e+002       1.868820e-002       
2.851563e+002       1.738358e-002       
2.855469e+002       2.158356e-002       
2.859375e+002       1.881409e-002       
2.863281e+002       1.808167e-002       
2.867188e+002       1.730347e-002       
2.871094e+002       1.908875e-002       
2.875000e+002       1.907730e-002       
2.878906e+002       1.731491e-002       
2.882813e+002       1.875687e-002       
2.886719e+002       1.864243e-002       
2.890625e+002       1.809311e-002       
2.894531e+002       2.031326e-002       
2.898438e+002       1.766968e-002       
2.902344e+002       2.021027e-002       
2.906250e+002       2.087402e-002       
2.910156e+002       1.706314e-002       
2.914063e+002       2.049637e-002       
2.917969e+002       1.693726e-002       
2.921875e+002       1.964951e-002       
2.925781e+002       2.026749e-002       
2.929688e+002       1.946640e-002       
2.933594e+002       1.856232e-002       
2.937500e+002       1.867676e-002       
2.941406e+002       1.895142e-002       
2.945313e+002       2.136612e-002       
2.949219e+002       1.921463e-002       
2.953125e+002       1.853943e-002       
2.957031e+002       1.953506e-002       
2.960938e+002       1.954651e-002       
2.964844e+002       2.212143e-002       
2.968750e+002       1.815033e-002       
2.972656e+002       1.674271e-002       
2.976563e+002       1.928329e-002       
2.980469e+002       1.671982e-002       
2.984375e+002       1.832199e-002       
2.988281e+002       1.684570e-002       
2.992188e+002       1.736069e-002       
2.996094e+002       1.971817e-002       
3.000000e+002       2.039337e-002       
3.003906e+002       2.233887e-002       
3.007813e+002       1.779556e-002       
3.011719e+002       1.839066e-002       
3.015625e+002       1.968384e-002       
3.019531e+002       1.629639e-002       
3.023438e+002       1.802444e-002       
3.027344e+002       1.826477e-002       
3.031250e+002       1.929474e-002       
3.035156e+002       2.051926e-002       
3.039063e+002       1.784134e-002       
3.042969e+002       1.851654e-002       
3.046875e+002       1.769257e-002       
3.050781e+002       1.936340e-002       
3.054688e+002       1.663971e-002       
3.058594e+002       1.892853e-002       
3.062500e+002       1.916885e-002       
3.066406e+002       1.745224e-002       
3.070313e+002       1.859665e-002       
3.074219e+002       2.277374e-002       
3.078125e+002       1.891708e-002       
3.082031e+002       1.858521e-002       
3.085938e+002       1.792145e-002       
3.089844e+002       1.986694e-002       
3.093750e+002       1.807022e-002       
3.097656e+002       1.986694e-002       
3.101563e+002       2.033615e-002       
3.105469e+002       2.151489e-002       
3.109375e+002       1.971817e-002       
3.113281e+002       2.002716e-002       
3.117188e+002       1.793289e-002       
3.121094e+002       1.953506e-002       
3.125000e+002       1.734924e-002       
3.128906e+002       2.188110e-002       
3.132813e+002       1.762390e-002       
3.136719e+002       2.125168e-002       
3.140625e+002       2.065659e-002       
3.144531e+002       2.002716e-002       
3.148438e+002       1.844788e-002       
3.152344e+002       1.799011e-002       
3.156250e+002       1.959229e-002       
3.160156e+002       2.031326e-002       
3.164063e+002       2.065659e-002       
3.167969e+002       1.824188e-002       
3.171875e+002       1.737213e-002       
3.175781e+002       2.041626e-002       
3.179688e+002       2.075958e-002       
3.183594e+002       1.882553e-002       
3.187500e+002       1.715469e-002       
